probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855,gene_symbol,gene_title
219673_at,24.5,28.5,25.6,29.2,37.7,30.1,9.6,22.6,25.6,38.8,29.5,22.6,15.7,22.2,25.1,24.2,25.1,MCM9,minichromosome maintenance 9 homologous recombination repair factor
219674_s_at,3.3,9.1,18.5,9.1,24.2,16.5,20.2,4.4,22.9,17.4,15.9,18.5,19.1,3.5,16.1,16.4,12.5,HDLBP,high density lipoprotein binding protein
219675_s_at,113.1,109.3,109.6,111.9,108.4,118.0,108.2,107.4,103.9,123.9,104.2,124.5,104.1,134.9,119.1,107.9,112.2,UXS1,UDP-glucuronate decarboxylase 1
219676_at,16.4,23.2,24.5,18.5,8.1,9.8,10.7,12.5,0.8,12.4,14.0,3.9,29.4,19.9,5.7,1.9,8.9,ZSCAN16,zinc finger and SCAN domain containing 16
219677_at,64.2,54.6,76.7,77.8,96.6,61.6,234.5,200.9,116.1,68.0,83.8,77.8,79.7,70.6,77.0,122.7,262.6,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1
219678_x_at,65.8,78.6,117.5,75.1,58.2,83.6,95.7,70.4,51.0,119.7,82.8,75.6,69.6,111.5,68.3,82.2,66.3,DCLRE1C,DNA cross-link repair 1C
219679_s_at,113.5,96.6,113.4,97.9,138.4,160.1,100.2,85.2,124.0,102.2,110.7,123.5,137.8,93.8,108.7,108.7,85.2,WAC,WW domain containing adaptor with coiled-coil
219680_at,84.7,95.8,81.6,102.7,132.6,137.4,70.0,75.7,132.7,126.4,107.1,96.3,114.8,105.8,120.0,89.5,75.7,NLRX1,NLR family member X1
219681_s_at,87.5,109.0,51.0,71.9,126.1,85.0,76.3,99.2,69.0,89.8,93.5,85.7,85.2,90.6,107.2,96.0,104.2,RAB11FIP1,RAB11 family interacting protein 1
219682_s_at,51.3,100.2,59.0,67.8,31.8,95.7,61.6,115.8,84.4,69.4,82.8,138.1,69.0,143.9,83.0,230.3,81.5,TBX3,T-box 3
219683_at,14.2,27.3,31.3,12.2,25.0,20.2,3.8,13.2,10.5,29.2,25.6,8.8,15.1,5.8,1.9,13.4,11.3,FZD3,frizzled class receptor 3
219684_at,37.2,48.1,50.6,12.5,9.8,12.7,12.2,5.2,7.1,32.4,45.4,34.3,25.4,39.9,13.6,8.0,5.1,RTP4,receptor transporter protein 4
219685_at,35.4,36.8,43.7,46.9,62.9,42.6,35.1,38.4,37.7,52.8,38.9,33.0,42.7,41.0,38.6,46.2,61.4,TMEM35A,transmembrane protein 35A
219686_at,36.3,43.8,33.0,20.0,13.1,11.8,8.0,9.1,6.9,10.2,21.7,18.4,22.8,30.8,30.6,9.3,10.5,STK32B,serine/threonine kinase 32B
219687_at,32.2,28.1,10.4,18.6,31.1,21.1,22.2,14.9,11.9,23.9,21.6,35.0,24.2,20.5,34.6,26.7,15.2,HHAT,hedgehog acyltransferase
219688_at,15.4,18.1,12.5,14.7,12.3,2.2,3.4,1.6,11.2,14.5,16.4,1.4,16.0,1.2,12.8,16.7,6.4,BBS7,Bardet-Biedl syndrome 7
219689_at,228.7,226.9,134.9,294.4,269.9,234.9,220.5,167.1,256.7,279.1,228.3,344.6,393.7,285.8,213.5,414.0,227.2,SEMA3G,semaphorin 3G
219690_at,56.8,49.1,70.2,66.2,72.2,68.2,89.0,63.8,53.7,64.0,45.9,38.1,46.3,31.7,51.2,49.7,63.3,IGFLR1,IGF like family receptor 1
219691_at,25.0,36.0,27.2,15.9,24.8,21.9,13.6,17.8,21.8,20.7,28.1,13.9,26.2,17.1,11.8,18.7,13.7,SAMD9,sterile alpha motif domain containing 9
219692_at,17.2,7.4,10.5,7.3,11.5,7.5,21.1,7.5,11.3,9.6,18.9,8.0,8.0,5.9,3.1,6.9,4.5,KREMEN2,kringle containing transmembrane protein 2
219693_at,31.6,6.8,22.6,12.8,15.3,8.1,19.4,35.6,24.8,29.6,6.8,4.6,19.0,6.9,4.6,8.5,9.3,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4
219694_at,49.1,62.6,35.9,37.1,30.4,28.1,8.8,24.1,13.4,29.7,40.5,20.5,27.3,42.2,30.6,15.9,11.0,FAM105A,family with sequence similarity 105 member A
219695_at,54.9,73.8,51.4,51.7,58.4,70.9,51.7,42.3,14.4,67.2,89.3,97.4,37.9,47.9,82.0,42.0,35.8,SMPD3,sphingomyelin phosphodiesterase 3
219696_at,43.8,42.7,27.5,31.1,40.7,26.7,13.3,17.0,24.9,28.6,31.0,33.2,24.9,33.4,36.5,41.3,18.0,DENND1B,DENN domain containing 1B
219697_at,48.6,44.7,77.7,55.0,66.0,65.4,126.2,70.7,50.2,36.7,49.1,49.7,55.3,52.1,33.8,53.3,68.5,HS3ST2,heparan sulfate-glucosamine 3-sulfotransferase 2
219698_s_at,52.8,65.1,86.9,56.4,68.8,77.1,60.6,45.2,52.1,73.8,61.5,57.2,78.6,57.4,50.6,67.0,59.7,METTL4,methyltransferase like 4
219699_at,4.8,4.6,12.3,8.2,8.9,8.8,17.3,4.7,7.1,5.5,4.9,4.2,7.5,5.9,6.0,6.6,5.7,LGI2,leucine rich repeat LGI family member 2
219700_at,64.6,65.6,167.4,41.9,67.8,72.5,93.6,57.2,53.7,92.6,82.2,95.1,44.0,74.4,41.6,62.2,61.3,PLXDC1,plexin domain containing 1
219701_at,4.7,9.6,10.7,6.8,9.3,5.3,9.6,12.8,9.2,7.8,9.1,5.5,2.5,8.4,8.2,7.9,8.1,TMOD2,tropomodulin 2
219702_at,3.8,15.9,37.5,34.4,42.8,44.1,38.8,18.8,30.7,30.5,34.3,14.4,28.3,28.1,36.8,32.5,33.2,PLAC1,placenta specific 1
219703_at,18.7,19.5,27.1,37.4,23.9,24.3,15.0,13.0,24.3,23.1,18.9,19.1,28.2,27.3,21.8,22.9,15.6,MNS1,meiosis specific nuclear structural 1
219704_at,29.0,29.1,30.0,44.4,70.6,63.6,62.9,34.1,56.1,60.2,42.1,45.5,26.5,35.8,86.0,72.3,112.6,YBX2,Y-box binding protein 2
219705_at,20.2,12.4,20.1,10.4,16.1,14.8,29.2,7.1,12.4,21.6,20.9,13.6,17.9,12.7,16.0,15.7,10.7,QSER1,glutamine and serine rich 1
219706_at,69.8,60.1,113.6,57.5,83.9,93.8,73.8,86.7,100.6,93.4,77.5,104.3,68.9,72.0,99.4,73.8,81.7,AP5S1,adaptor related protein complex 5 sigma 1 subunit
219707_at,32.2,24.2,46.2,35.3,46.8,27.6,88.7,23.7,24.5,41.6,33.6,33.2,40.0,35.8,29.2,38.1,47.2,CPNE7,copine 7
219708_at,10.6,3.1,3.2,4.8,2.9,6.3,19.4,5.0,6.4,11.1,11.6,4.6,4.8,4.1,8.9,5.4,6.0,NT5M,"5',3'-nucleotidase, mitochondrial"
219709_x_at,55.2,50.4,32.5,46.7,44.6,60.9,51.0,59.6,67.6,60.5,68.1,42.4,62.7,56.3,46.4,42.7,48.8,FAM173A,family with sequence similarity 173 member A
219710_at,11.1,25.8,20.0,23.9,19.9,7.6,22.4,32.0,16.6,15.2,13.7,21.3,18.7,18.9,19.3,31.3,23.7,SH3TC2,SH3 domain and tetratricopeptide repeats 2
219711_at,55.3,54.2,72.3,65.2,99.4,72.3,89.5,63.0,61.1,74.3,82.7,48.7,67.3,69.5,68.6,76.4,60.1,ZNF586,zinc finger protein 586
219712_s_at,2.2,4.4,16.4,7.6,4.7,7.7,35.9,5.8,10.5,9.7,9.0,3.6,7.2,10.0,4.7,14.4,6.7,SHPK///TRPV1,sedoheptulokinase///transient receptor potential cation channel subfamily V member 1
219713_at,42.0,53.2,51.1,66.4,11.7,11.6,29.6,10.3,68.0,19.8,31.9,49.6,39.8,56.7,17.3,76.4,16.4,SHPK,sedoheptulokinase
219714_s_at,17.2,16.2,32.8,19.7,16.1,13.7,7.3,8.2,13.9,9.9,18.2,16.1,19.8,4.8,2.4,10.7,5.2,CACNA2D3,calcium voltage-gated channel auxiliary subunit alpha2delta 3
219715_s_at,71.6,59.8,79.3,45.7,53.1,48.9,29.4,39.4,59.8,60.6,51.4,46.3,57.1,52.6,58.8,45.1,21.0,TDP1,tyrosyl-DNA phosphodiesterase 1
219716_at,83.7,110.0,31.2,124.9,118.7,107.0,81.8,110.5,142.2,118.9,140.4,125.3,96.6,149.2,198.6,204.2,157.1,APOL6,apolipoprotein L6
219717_at,38.9,44.7,56.9,54.7,40.6,50.6,67.6,36.9,45.9,46.8,44.8,60.5,41.8,67.6,67.3,74.4,46.5,DCAF16,DDB1 and CUL4 associated factor 16
219718_at,35.3,39.0,39.0,36.2,29.8,27.9,28.1,33.7,19.9,40.8,22.4,23.6,30.2,16.7,21.6,14.2,25.0,FGGY,FGGY carbohydrate kinase domain containing
219719_at,37.7,28.5,43.7,12.2,12.8,12.5,28.8,21.3,34.9,12.9,18.1,8.2,53.1,12.3,9.3,12.0,11.9,HIGD1B,HIG1 hypoxia inducible domain family member 1B
219720_s_at,21.6,28.4,50.2,34.7,36.8,27.2,44.3,45.5,44.8,21.4,28.2,31.4,32.9,27.7,34.2,31.6,36.0,GPATCH2L,G-patch domain containing 2 like
219721_at,2.2,1.7,2.1,2.9,3.4,3.7,4.8,1.9,2.7,4.3,2.3,2.1,3.3,1.1,1.7,3.7,3.0,,
219722_s_at,55.4,59.2,88.1,58.7,77.2,82.9,21.5,56.4,27.8,70.3,55.4,54.0,64.1,76.8,42.0,53.2,32.1,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3
219723_x_at,29.4,20.0,37.3,27.0,38.8,49.6,44.6,32.8,32.2,44.6,35.6,22.4,22.1,34.5,30.9,36.1,47.7,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3
219724_s_at,9.8,13.4,8.0,19.2,13.4,17.6,13.6,14.0,23.6,9.7,11.0,15.2,13.0,16.0,13.1,16.3,18.3,TESPA1,"thymocyte expressed, positive selection associated 1"
219725_at,40.7,59.6,72.4,52.5,5.8,6.8,19.2,18.5,12.0,22.7,25.3,17.2,26.3,31.6,54.9,33.0,17.5,TREM2,triggering receptor expressed on myeloid cells 2
219726_at,10.4,5.1,15.9,3.8,16.8,3.0,20.9,5.5,8.7,12.7,7.1,8.3,16.5,9.3,2.8,13.4,10.1,NLGN3,neuroligin 3
219727_at,3.5,3.4,17.1,3.4,6.0,6.3,21.7,5.1,4.7,6.1,2.9,5.4,4.2,4.1,4.4,5.7,9.0,DUOX2,dual oxidase 2
219728_at,13.4,7.4,1.5,2.2,11.6,3.4,6.3,3.1,9.7,10.0,14.1,3.8,3.2,8.7,5.3,7.8,3.2,MYOT,myotilin
219729_at,10.8,9.8,13.1,9.6,14.4,14.0,17.8,10.4,6.5,13.3,9.4,7.4,9.7,10.1,10.8,11.6,13.7,PRRX2,paired related homeobox 2
219730_at,0.8,0.6,1.4,1.7,5.7,1.8,4.2,3.1,2.6,3.4,1.5,1.3,1.1,10.6,2.3,6.6,3.9,LOC100996782///MED18,mediator of RNA polymerase II transcription subunit 18-like///mediator complex subunit 18
219731_at,37.4,53.0,66.8,53.0,52.9,60.5,74.5,47.5,35.0,52.5,46.1,60.0,39.6,48.7,35.2,47.6,47.4,ENTPD1-AS1,ENTPD1 antisense RNA 1
219732_at,13.0,21.8,19.1,28.8,34.0,24.8,47.9,26.1,26.5,32.7,19.0,31.1,21.6,22.0,23.8,32.2,26.6,PLPPR1,phospholipid phosphatase related 1
219733_s_at,7.7,19.7,26.6,7.4,24.7,11.3,18.1,18.4,12.3,21.8,7.5,7.9,17.5,8.5,13.3,3.1,31.0,SLC27A5,solute carrier family 27 member 5
219734_at,30.6,43.4,34.4,25.8,65.7,24.4,48.8,29.0,44.8,24.3,28.6,42.0,43.2,33.2,42.4,50.4,30.4,SIDT1,SID1 transmembrane family member 1
219735_s_at,47.5,43.9,64.7,67.0,82.3,49.4,43.9,52.6,57.9,81.3,48.8,48.7,52.1,56.0,75.3,78.0,65.2,TFCP2L1,transcription factor CP2-like 1
219736_at,7.7,10.9,19.7,13.0,2.4,5.7,7.9,8.0,5.8,10.0,13.8,3.9,4.7,7.2,1.7,1.5,2.2,TRIM36,tripartite motif containing 36
219737_s_at,144.9,112.3,76.6,293.1,96.1,174.2,169.6,150.0,161.0,146.7,127.8,121.5,140.3,98.1,199.1,126.9,139.8,PCDH9,protocadherin 9
219738_s_at,49.4,40.7,30.6,70.4,65.2,39.2,47.8,41.7,46.2,55.4,51.1,37.0,33.9,29.4,56.8,45.6,57.3,PCDH9,protocadherin 9
219739_at,22.5,28.2,31.5,30.8,37.0,26.9,43.4,21.2,26.1,46.5,29.1,23.9,29.5,26.2,35.9,51.2,11.8,RNF186,ring finger protein 186
219740_at,17.0,21.3,33.0,11.6,20.1,13.4,23.3,18.2,10.9,25.9,11.3,20.1,2.8,9.2,13.9,4.9,8.0,VASH2,vasohibin 2
219741_x_at,17.9,26.7,9.1,25.3,27.9,18.2,19.9,11.3,21.4,26.9,16.9,15.3,18.6,12.4,24.2,12.3,20.6,ZNF552,zinc finger protein 552
219742_at,7.0,1.1,15.5,1.8,1.9,1.8,7.7,1.8,3.8,3.2,3.0,2.0,1.4,3.1,1.9,1.8,2.8,PRR7,proline rich 7 (synaptic)
219743_at,12.3,17.2,55.9,24.9,16.2,30.9,17.9,19.6,15.6,19.5,39.0,13.7,23.5,24.3,25.8,19.1,12.9,HEY2,hes related family bHLH transcription factor with YRPW motif 2
219744_at,9.6,7.0,12.6,14.6,17.9,14.2,16.1,14.7,10.4,18.9,14.9,18.0,16.3,16.1,13.4,15.0,15.1,FN3K,fructosamine 3 kinase
219745_at,7.8,25.1,14.4,7.4,10.7,12.5,12.8,15.9,6.8,16.5,6.2,13.9,7.1,25.2,8.3,9.1,9.0,MFSD13A,major facilitator superfamily domain containing 13A
219746_at,38.7,58.8,49.0,51.8,107.0,86.8,82.5,54.2,56.7,81.3,52.2,52.4,61.2,63.8,48.6,68.6,57.3,DPF3,double PHD fingers 3
219747_at,40.8,46.5,51.2,40.7,63.9,53.4,75.8,48.4,113.2,87.4,56.0,36.2,56.9,43.8,55.1,48.4,36.9,NDNF,neuron derived neurotrophic factor
219748_at,6.8,5.4,13.0,10.5,68.8,8.6,26.2,8.5,12.1,8.1,12.0,4.1,7.2,7.3,4.7,4.8,5.6,TREML2,triggering receptor expressed on myeloid cells like 2
219749_at,45.6,48.9,34.7,29.4,46.9,44.1,28.6,32.2,40.0,59.7,36.9,52.5,49.3,51.3,55.2,38.2,57.8,SH2D4A,SH2 domain containing 4A
219750_at,8.6,10.1,8.5,10.2,8.1,6.2,36.6,3.1,7.1,3.9,19.7,7.1,10.1,5.8,10.6,10.2,4.1,TMEM144,transmembrane protein 144
219751_at,24.7,27.0,25.2,37.7,22.7,28.8,10.5,25.1,19.8,60.3,30.4,18.5,23.9,32.2,30.4,33.6,35.0,SETD6,SET domain containing 6
219752_at,21.9,6.5,37.8,25.0,40.3,44.8,48.4,30.0,20.3,33.1,27.7,17.3,21.7,51.2,43.8,39.5,9.8,RASAL1,RAS protein activator like 1
219753_at,18.9,16.6,30.6,14.2,11.8,16.8,17.3,11.8,13.8,13.7,33.1,22.2,17.5,6.9,26.0,8.5,8.1,STAG3,stromal antigen 3
219754_at,77.6,81.8,95.8,73.3,67.1,57.3,68.2,62.1,32.3,74.7,62.7,56.0,66.7,82.0,63.8,78.8,67.9,RBM41,RNA binding motif protein 41
219755_at,4.7,7.9,13.2,5.2,6.0,6.0,15.4,4.8,6.8,13.6,6.1,7.1,7.3,5.7,3.4,5.4,5.0,CBX8,chromobox 8
219756_s_at,1.4,3.5,9.4,7.2,1.5,2.2,4.4,6.9,0.9,1.6,6.0,1.4,4.1,0.9,1.7,1.5,1.2,POF1B,"premature ovarian failure, 1B"
219757_s_at,130.7,133.1,142.1,122.3,129.0,102.6,90.0,92.6,79.1,147.2,108.1,123.0,99.5,126.5,109.1,98.8,94.9,TMEM260,transmembrane protein 260
219758_at,14.3,19.0,5.3,18.9,18.0,28.0,15.8,16.2,20.1,7.8,20.4,8.6,18.4,13.9,18.6,17.1,5.1,TTC26,tetratricopeptide repeat domain 26
219759_at,82.8,117.8,108.5,85.0,3.7,14.3,39.1,55.1,51.7,74.8,18.1,72.9,17.7,70.5,58.5,70.9,37.0,ERAP2,endoplasmic reticulum aminopeptidase 2
219760_at,17.2,17.0,19.4,22.7,27.9,21.2,39.2,19.8,26.7,30.6,20.1,34.6,18.5,28.4,27.6,27.8,17.9,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component"
219761_at,44.3,83.4,67.9,79.2,119.8,122.0,145.5,75.4,86.0,120.2,60.2,117.1,95.9,102.4,93.1,172.9,136.8,CLEC1A,C-type lectin domain family 1 member A
219762_s_at,939.1,784.9,1078.5,636.0,840.5,790.8,522.1,544.4,540.9,737.3,919.5,630.0,808.3,715.1,516.9,470.0,474.3,RPL36,ribosomal protein L36
219763_at,31.5,27.4,38.1,38.1,42.0,38.6,36.5,41.0,35.7,33.0,39.4,27.0,30.6,37.8,42.4,46.0,45.9,DENND1A,DENN domain containing 1A
219764_at,18.8,20.1,38.7,25.5,48.9,35.2,64.2,50.2,8.9,43.2,22.3,24.8,21.6,26.9,25.6,19.5,26.7,FZD10,frizzled class receptor 10
219765_at,41.9,49.7,38.2,42.4,33.9,37.2,23.0,23.0,26.0,46.3,38.1,40.3,25.1,38.9,32.1,23.1,28.8,ZNF329,zinc finger protein 329
219766_at,3.0,2.6,4.5,2.6,3.2,4.0,11.3,3.4,2.6,4.5,2.2,3.0,3.4,3.1,3.3,3.6,3.9,B9D2,B9 protein domain 2
219767_s_at,99.3,109.7,108.4,98.6,79.3,120.2,70.0,59.5,66.2,107.5,98.1,74.8,122.2,100.8,95.1,97.8,63.4,CRYZL1,crystallin zeta like 1
219768_at,15.7,12.9,6.1,22.8,17.6,8.2,41.4,14.1,19.8,22.4,10.6,26.8,7.4,3.4,6.8,27.9,15.4,VTCN1,V-set domain containing T cell activation inhibitor 1
219769_at,7.7,11.8,12.5,13.5,7.8,33.6,24.0,23.4,5.2,10.3,19.1,5.6,13.8,22.7,25.5,25.3,20.1,INCENP,inner centromere protein
219770_at,136.3,133.0,109.3,151.2,116.1,118.0,115.7,122.1,119.6,132.9,120.9,124.8,169.4,151.6,153.6,148.2,108.4,GTDC1,glycosyltransferase like domain containing 1
219771_at,50.0,57.2,98.6,74.5,61.4,78.5,42.7,49.9,49.9,90.2,75.6,76.1,54.8,59.5,58.6,67.5,45.1,TBC1D8B,TBC1 domain family member 8B
219772_s_at,2.2,3.3,5.1,1.3,3.6,3.8,31.3,3.0,3.9,3.4,2.2,2.5,3.4,2.7,1.5,4.5,4.2,SMPX,"small muscle protein, X-linked"
219773_at,41.1,33.1,21.7,96.5,28.5,23.2,46.0,30.4,17.1,32.1,21.3,30.9,25.4,23.4,35.6,39.8,26.0,NOX4,NADPH oxidase 4
219774_at,36.5,32.2,57.3,29.0,38.3,31.2,65.2,39.6,42.2,37.3,37.9,28.2,23.2,19.2,30.2,43.6,28.6,CCDC93,coiled-coil domain containing 93
219775_s_at,5.6,6.4,5.4,4.6,11.0,16.4,18.9,5.0,5.3,4.9,3.9,7.0,4.7,4.1,7.9,6.5,4.6,CPLX3,complexin 3
219776_s_at,6.2,21.1,36.3,7.2,11.9,12.5,23.6,8.2,24.4,10.8,8.6,8.9,8.5,9.0,10.0,12.2,18.7,,
219777_at,208.4,223.2,196.5,164.8,75.0,192.8,44.2,69.1,101.9,161.5,217.3,145.7,163.7,192.7,108.5,107.0,92.1,GIMAP6,"GTPase, IMAP family member 6"
219778_at,314.8,321.6,375.1,205.9,181.7,201.0,188.3,240.8,148.7,202.6,332.3,380.2,199.0,406.8,307.9,255.7,180.6,ZFPM2,"zinc finger protein, FOG family member 2"
219779_at,84.0,75.9,121.6,113.9,112.6,130.3,88.2,67.9,78.4,116.3,120.6,148.8,115.8,159.2,140.5,146.1,83.5,ZFHX4,zinc finger homeobox 4
219780_at,15.6,2.0,1.4,0.8,1.1,2.8,15.8,2.6,8.1,0.9,2.9,2.8,1.7,1.2,1.9,1.4,6.6,ZNF771,zinc finger protein 771
219781_s_at,43.7,53.6,56.7,40.7,28.5,50.1,44.4,30.2,18.0,42.0,30.1,45.3,35.7,31.0,33.7,19.2,42.6,ZNF771,zinc finger protein 771
219782_s_at,0.7,1.0,1.0,0.5,1.6,0.9,4.1,0.5,0.3,0.9,0.7,0.4,1.3,0.6,0.8,0.4,0.6,ZNF771,zinc finger protein 771
219783_at,46.1,34.0,47.5,65.0,55.9,78.4,75.7,52.5,59.2,65.1,48.6,59.4,45.5,49.8,64.8,52.7,58.6,SLC35F6,solute carrier family 35 member F6
219784_at,7.6,17.1,7.5,10.6,9.4,10.6,11.6,10.4,6.1,14.6,29.1,9.3,32.8,10.5,8.2,6.2,5.1,C16orf95,chromosome 16 open reading frame 95
219785_s_at,20.3,24.2,17.0,30.6,29.5,27.0,7.7,10.7,21.1,26.2,24.8,23.2,31.7,20.3,15.4,20.1,14.7,C16orf95,chromosome 16 open reading frame 95
219786_at,19.0,26.3,30.1,15.3,29.8,22.9,9.5,27.0,28.4,42.9,26.2,24.8,16.4,18.8,24.5,18.7,18.9,TESMIN,testis expressed metallothionein like protein
219787_s_at,24.9,26.2,27.1,24.6,23.8,12.7,23.8,18.3,26.4,22.7,27.7,23.1,10.8,21.7,22.3,20.4,18.3,ECT2,epithelial cell transforming 2
219788_at,19.7,27.5,21.1,14.6,38.8,20.9,33.9,28.7,26.4,25.2,18.5,10.2,25.7,9.0,19.4,17.3,27.7,PILRA,paired immunoglobin like type 2 receptor alpha
219789_at,173.7,129.0,35.7,267.5,71.7,77.6,53.8,66.3,206.3,115.8,87.4,135.9,117.2,214.5,403.5,96.0,136.5,NPR3,natriuretic peptide receptor 3
219790_s_at,8.9,4.7,2.7,27.1,5.8,5.5,37.8,7.2,19.6,7.2,21.4,5.1,13.6,15.4,28.5,3.4,4.7,NPR3,natriuretic peptide receptor 3
219791_s_at,35.2,49.0,9.9,65.8,9.1,46.2,21.9,20.3,5.3,45.9,52.6,37.7,34.9,76.8,36.9,54.0,1.5,HAND2-AS1,HAND2 antisense RNA 1 (head to head)
219792_at,20.0,22.0,39.2,37.9,42.7,29.4,24.9,31.6,21.8,43.6,26.1,37.6,38.1,38.6,19.2,22.4,30.9,AGMAT,agmatinase
219793_at,28.3,19.4,17.8,44.1,15.1,36.7,26.0,17.2,29.5,20.8,48.3,28.2,19.6,27.1,38.4,22.6,14.8,SNX16,sorting nexin 16
219794_at,8.2,6.1,15.0,21.4,18.5,23.2,39.4,12.4,10.9,14.4,13.8,19.4,11.6,14.7,6.5,20.4,13.2,VPS53,"VPS53, GARP complex subunit"
219795_at,3.4,6.8,11.8,16.7,11.3,8.3,12.7,5.6,8.8,13.6,12.2,7.7,7.4,5.2,9.2,10.0,10.6,SLC6A14,solute carrier family 6 member 14
219796_s_at,0.8,0.8,1.3,1.1,1.5,1.3,6.5,0.9,1.1,1.2,1.0,0.8,1.9,1.0,0.8,1.4,1.0,CDHR5,cadherin related family member 5
219797_at,19.5,24.1,23.0,19.3,37.6,12.4,31.0,18.9,18.4,29.7,21.4,19.5,19.5,16.1,24.0,17.8,17.4,MGAT4A,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A"
219798_s_at,145.6,150.6,134.4,174.6,179.7,188.6,98.7,125.0,208.6,223.1,202.5,215.8,219.3,204.0,233.1,240.9,202.7,MEPCE,methylphosphate capping enzyme
219799_s_at,64.2,81.2,45.2,85.3,84.3,67.6,58.2,59.0,55.3,88.1,49.7,54.5,50.2,65.9,73.9,77.5,86.0,DHRS9,dehydrogenase/reductase 9
219800_s_at,4.3,9.0,11.7,4.1,7.2,5.4,1.4,0.9,3.1,8.9,8.2,3.4,10.8,6.9,2.4,4.3,2.7,THNSL1,threonine synthase like 1
219801_at,37.1,26.7,42.2,26.1,42.7,41.3,36.8,28.9,50.7,40.0,41.2,41.4,44.5,32.9,23.0,35.7,33.9,ZNF34,zinc finger protein 34
219802_at,92.8,88.8,75.0,101.9,81.3,120.8,56.4,74.0,90.7,100.1,52.1,77.8,78.3,106.4,81.8,82.8,129.5,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1
219803_at,9.3,2.3,9.9,7.0,8.8,8.1,7.2,3.4,5.5,13.6,1.3,7.7,6.0,7.3,5.8,5.1,1.9,ANGPTL3,angiopoietin like 3
219804_at,0.8,3.5,6.6,2.4,0.8,1.1,5.9,1.9,0.3,2.4,5.4,1.0,0.6,6.9,4.1,2.0,1.0,SYNPO2L,synaptopodin 2 like
219805_at,22.1,23.2,29.1,22.2,15.4,29.3,10.7,18.8,25.1,28.8,20.0,26.2,18.2,34.1,19.2,29.7,26.4,CXorf56,chromosome X open reading frame 56
219806_s_at,110.6,129.8,135.3,103.5,109.0,85.2,111.0,110.0,69.9,98.4,94.7,74.6,89.2,68.9,92.0,100.3,114.2,SMCO4,single-pass membrane protein with coiled-coil domains 4
219807_x_at,25.1,46.5,16.3,14.8,46.4,18.3,23.2,28.1,24.7,41.5,42.5,14.0,11.3,25.2,68.2,23.5,11.3,MIA-RAB4B///RAB4B,"MIA-RAB4B readthrough (NMD candidate)///RAB4B, member RAS oncogene family"
219808_at,35.9,12.6,30.9,36.2,46.9,15.3,18.1,6.9,45.8,40.6,19.2,20.1,15.3,19.2,28.7,31.5,18.1,SCLY,selenocysteine lyase
219809_at,58.8,66.0,78.3,80.8,80.6,82.0,129.0,76.3,72.8,82.9,54.7,49.3,69.9,56.4,44.5,51.4,53.5,WDR55,WD repeat domain 55
219810_at,8.5,2.4,5.1,3.7,3.0,3.7,5.6,3.7,20.5,4.1,9.6,2.4,14.7,2.9,2.7,3.5,4.9,VCPIP1,valosin containing protein interacting protein 1
219811_at,21.6,19.2,33.2,25.1,32.9,33.6,19.3,27.7,22.0,38.5,14.0,21.7,14.0,48.2,25.3,38.6,32.3,MIR1306///DGCR8,microRNA 1306///DGCR8 microprocessor complex subunit
219812_at,52.8,57.4,36.6,40.4,52.2,33.1,43.4,41.3,33.2,32.7,35.9,34.9,39.9,38.2,54.1,29.6,30.1,PVRIG,poliovirus receptor related immunoglobulin domain containing
219813_at,32.2,24.0,29.6,25.5,35.7,30.3,50.7,22.0,31.8,27.1,21.6,26.7,20.5,20.4,21.9,20.3,18.3,LATS1,large tumor suppressor kinase 1
219814_at,27.7,25.7,37.8,22.5,22.5,29.9,59.3,9.0,13.8,19.3,19.6,19.1,11.3,17.2,16.0,2.6,12.0,MBNL3,muscleblind like splicing regulator 3
219815_at,47.0,59.5,130.0,61.3,48.2,47.0,10.2,25.5,30.2,76.1,80.2,70.9,81.0,56.4,63.6,57.0,55.2,GAL3ST4,galactose-3-O-sulfotransferase 4
219816_s_at,214.1,227.2,232.6,191.2,268.6,218.9,265.4,246.5,242.1,185.0,225.6,235.2,227.1,273.4,206.5,218.3,248.7,RBM23,RNA binding motif protein 23
219817_at,50.5,58.9,73.0,76.4,61.1,84.2,23.6,34.5,42.5,76.0,75.8,38.5,50.2,59.0,46.5,58.9,36.9,MAPKAPK5-AS1,MAPKAPK5 antisense RNA 1
219818_s_at,32.1,25.4,25.8,16.5,9.1,9.1,10.5,4.4,9.2,33.2,34.9,18.7,31.9,24.3,18.3,19.3,9.8,GPATCH1,G-patch domain containing 1
219819_s_at,137.8,111.3,99.9,130.5,69.8,115.7,101.7,94.9,119.5,85.4,90.4,80.7,109.9,102.0,85.0,85.0,71.5,MRPS28,mitochondrial ribosomal protein S28
