0,C25,C24,C31,C32
ENSG00000253460.2,0,0,0,0
ENSG00000254264.2,0,0,0,0
ENSG00000253481.2,0,0,0,0
ENSG00000285045.1,0,0,0,0
ENSG00000215568.9,0,0,0,0
ENSG00000270226.1,0,0,0,0
ENSG00000276400.1,0,0,0,0
ENSG00000237438.7,1,0,0,0
ENSG00000273203.1,0,0,0,0
ENSG00000273442.1,0,0,0,0
ENSG00000177663.14,347,201,740,586
ENSG00000235328.1,0,0,0,0
ENSG00000183307.4,2,7,5,6
ENSG00000235478.5,0,0,0,0
ENSG00000069998.12,317,391,427,540
ENSG00000185837.3,1,5,1,1
ENSG00000093072.18,1,6,6,32
ENSG00000236325.1,0,0,0,0
ENSG00000203416.3,0,0,0,0
ENSG00000241832.1,0,0,0,0
ENSG00000231004.2,0,0,0,0
ENSG00000239547.3,0,0,0,0
ENSG00000099954.18,0,0,0,3
ENSG00000229492.1,0,0,0,0
ENSG00000232305.1,0,0,0,0
ENSG00000228045.1,0,0,0,0
ENSG00000286195.1,0,0,0,0
ENSG00000182902.14,0,0,1,0
ENSG00000236754.5,0,0,0,0
ENSG00000131100.13,2338,2660,2701,2220
ENSG00000099968.18,1621,1896,1387,1376
ENSG00000015475.19,469,264,333,161
ENSG00000264757.1,0,0,0,0
ENSG00000269220.1,0,0,0,0
ENSG00000243156.9,1482,850,356,520
ENSG00000093100.13,18,13,2,9
ENSG00000286990.1,0,0,0,0
ENSG00000207780.1,1,0,2,0
ENSG00000235445.1,0,0,0,0
ENSG00000234913.1,1,0,1,1
ENSG00000237446.1,0,0,0,0
ENSG00000235295.1,0,0,0,0
ENSG00000225335.3,11,5,3,4
ENSG00000215193.13,1626,1882,1145,1226
ENSG00000236890.2,0,0,0,0
ENSG00000235617.1,0,0,0,0
ENSG00000225225.1,0,0,0,0
ENSG00000183785.15,3,8,2,1
ENSG00000280007.1,0,4,4,2
ENSG00000184979.10,57,81,73,88
ENSG00000187979.4,0,0,0,0
ENSG00000276160.1,0,0,0,0
ENSG00000274044.5,0,0,0,0
ENSG00000276874.1,0,0,0,0
ENSG00000275060.1,0,0,0,0
ENSG00000277870.5,0,0,0,0
ENSG00000277017.1,0,0,0,0
ENSG00000278044.1,0,0,0,0
ENSG00000274252.1,0,0,0,1
ENSG00000275319.1,0,0,0,0
ENSG00000277690.2,0,0,0,0
ENSG00000278558.5,3,2,3,3
ENSG00000274602.5,66,25,146,201
ENSG00000274625.1,0,0,0,0
ENSG00000222630.2,0,0,0,0
ENSG00000275793.1,13,6,5,6
ENSG00000275362.1,0,0,0,0
ENSG00000278110.1,0,0,0,0
ENSG00000286175.1,0,0,0,0
ENSG00000273907.1,0,0,0,0
ENSG00000273643.1,0,0,0,0
ENSG00000278008.1,0,0,1,0
ENSG00000182824.7,0,0,0,0
ENSG00000197421.10,0,0,1,0
ENSG00000239989.1,0,0,0,0
ENSG00000234764.2,0,0,3,0
ENSG00000161103.11,0,0,0,0
ENSG00000215544.6,0,0,0,0
ENSG00000276095.2,0,0,0,0
ENSG00000279987.1,0,0,0,0
ENSG00000183628.14,5,4,2,5
ENSG00000283809.1,0,0,0,0
ENSG00000100033.16,0,3,6,3
ENSG00000284294.1,0,0,0,0
ENSG00000280418.1,0,0,0,0
ENSG00000273032.3,8,4,7,11
ENSG00000283583.1,0,0,0,0
ENSG00000237517.10,0,0,0,0
ENSG00000271275.1,0,0,0,0
ENSG00000283366.2,0,0,0,0
ENSG00000270393.1,0,0,0,0
ENSG00000286025.1,0,0,0,0
ENSG00000241527.1,1,1,0,0
ENSG00000070413.20,1570,2745,2027,2376
ENSG00000206739.1,0,0,0,0
ENSG00000273311.1,29,16,23,28
ENSG00000237347.2,0,0,0,0
ENSG00000281530.1,2,3,1,7
ENSG00000223461.1,2,2,0,1
ENSG00000272682.1,0,0,0,0
ENSG00000231086.1,1,2,1,2
ENSG00000100056.12,479,706,419,635
ENSG00000206203.5,0,0,0,0
ENSG00000063515.3,0,1,0,1
ENSG00000260924.2,16,17,23,19
ENSG00000100075.10,2174,955,1654,1893
ENSG00000070371.16,1448,536,477,503
ENSG00000286367.1,0,0,0,0
ENSG00000230194.1,2,0,0,0
ENSG00000251940.1,0,0,0,0
ENSG00000233471.2,0,0,0,0
ENSG00000287146.1,3,19,6,6
ENSG00000100084.14,255,287,288,289
ENSG00000242259.8,342,588,377,457
ENSG00000244296.3,0,0,0,0
ENSG00000185608.8,726,623,647,617
ENSG00000185065.6,4,9,7,13
ENSG00000070010.19,1656,1472,1872,1776
ENSG00000273300.1,0,3,2,2
ENSG00000273212.1,0,2,2,4
ENSG00000093009.11,229,68,52,227
ENSG00000287652.1,0,0,0,0
ENSG00000184113.9,0,0,0,0
ENSG00000281548.1,0,0,0,0
ENSG00000230485.1,0,0,0,0
ENSG00000225007.1,0,0,0,0
ENSG00000184702.20,11,25,6,25
ENSG00000284874.1,8,11,4,5
ENSG00000203618.6,0,0,0,0
ENSG00000184058.14,318,310,24,301
ENSG00000185838.14,91,89,104,108
ENSG00000235776.2,21,12,32,35
ENSG00000215012.9,1275,722,430,735
ENSG00000184470.21,453,169,200,107
ENSG00000232926.1,1,0,0,0
ENSG00000093010.14,1512,635,626,433
ENSG00000284031.1,0,0,0,0
ENSG00000099889.14,127,423,372,503
ENSG00000183597.16,613,649,634,575
ENSG00000208023.3,0,0,0,0
ENSG00000236540.7,0,0,0,0
ENSG00000268292.1,0,0,0,1
ENSG00000277950.1,0,1,1,1
ENSG00000128191.16,1037,1175,905,1057
ENSG00000284140.1,0,0,0,0
ENSG00000284464.1,0,0,0,0
ENSG00000243762.1,0,2,1,0
ENSG00000099899.15,979,735,940,991
ENSG00000278278.1,0,0,0,0
ENSG00000099901.17,3105,1572,1409,1728
ENSG00000264346.1,0,0,0,0
ENSG00000099904.16,1550,1650,1221,1664
ENSG00000234409.7,1,0,0,0
ENSG00000249923.1,1,3,1,7
ENSG00000236499.2,2,2,4,1
ENSG00000040608.14,78,92,134,361
ENSG00000221039.3,0,0,0,0
ENSG00000161132.6,0,0,0,0
ENSG00000128185.10,904,979,918,896
ENSG00000273343.1,9,5,1,9
ENSG00000273139.1,0,4,3,4
ENSG00000188280.11,0,0,0,0
ENSG00000235578.1,2,0,0,0
ENSG00000287446.1,1,0,1,3
ENSG00000161133.16,1,0,0,0
ENSG00000185252.19,446,547,358,492
ENSG00000207343.1,0,0,0,0
ENSG00000244486.9,1296,1233,1077,1391
ENSG00000277971.1,0,0,0,0
ENSG00000099910.17,622,958,1008,1172
ENSG00000215493.3,2,1,3,1
ENSG00000255156.1,0,1,2,0
ENSG00000201916.1,0,0,0,0
ENSG00000242876.3,0,2,1,1
ENSG00000236670.1,2,5,5,7
ENSG00000099917.17,2184,1633,1675,1974
ENSG00000236003.1,0,0,0,0
ENSG00000250261.1,1,0,2,0
ENSG00000223553.6,0,0,0,0
ENSG00000276427.1,0,0,0,0
ENSG00000238125.1,0,0,0,1
ENSG00000229107.2,1,0,4,1
ENSG00000217261.4,0,0,0,0
ENSG00000235062.4,0,0,1,0
ENSG00000226287.8,10,4,4,4
ENSG00000241973.11,2022,3598,2717,3453
ENSG00000099937.11,0,0,0,0
ENSG00000099940.12,1356,1783,1072,1329
ENSG00000272600.1,0,0,0,0
ENSG00000099942.13,1763,2454,1679,2071
ENSG00000237476.1,7,1,5,1
ENSG00000183773.15,4,2,4,4
ENSG00000285314.1,0,0,0,0
ENSG00000272829.1,3,5,11,5
ENSG00000099949.21,456,414,504,510
ENSG00000184436.12,512,628,575,659
ENSG00000230513.2,54,75,57,49
ENSG00000284060.1,2,3,8,4
ENSG00000161149.12,6,5,5,3
ENSG00000099957.16,63,75,260,65
ENSG00000284130.1,0,1,0,0
ENSG00000099960.13,9,27,25,10
ENSG00000226872.2,1,0,0,0
ENSG00000207575.1,0,0,0,0
ENSG00000206145.8,3,3,9,3
ENSG00000187905.10,2,0,1,0
ENSG00000249680.2,0,0,0,0
ENSG00000284665.1,0,0,0,0
ENSG00000169668.11,0,0,2,0
ENSG00000197210.7,0,0,0,0
ENSG00000239511.2,0,0,0,0
ENSG00000224688.1,0,1,0,0
ENSG00000215498.9,0,0,0,0
ENSG00000234503.1,0,0,0,0
ENSG00000283972.1,0,0,0,0
ENSG00000133475.17,0,1,0,0
ENSG00000283145.1,0,0,0,0
ENSG00000226885.1,1,0,0,0
ENSG00000229266.1,0,0,0,0
ENSG00000169662.8,0,0,0,0
ENSG00000206142.9,0,0,0,0
ENSG00000237407.1,0,0,0,0
ENSG00000232771.2,0,0,0,0
ENSG00000279920.2,0,0,0,0
ENSG00000286102.1,0,0,0,0
ENSG00000226534.1,0,0,0,0
ENSG00000273846.1,0,0,0,0
ENSG00000274600.1,6,2,4,4
ENSG00000200057.1,0,0,0,0
ENSG00000252020.1,0,0,0,0
ENSG00000275840.1,0,0,0,0
ENSG00000169635.10,263,257,104,255
ENSG00000276800.1,0,0,0,0
ENSG00000206140.11,3,0,6,5
ENSG00000183506.17,176,139,111,185
ENSG00000252143.1,0,0,0,0
ENSG00000222352.1,0,0,0,0
ENSG00000183246.6,0,1,0,0
ENSG00000185651.15,2883,2764,2780,2454
ENSG00000275293.1,0,0,0,0
ENSG00000161179.14,328,213,238,265
ENSG00000161180.11,4,4,8,9
ENSG00000273342.1,0,1,1,3
ENSG00000128228.5,369,178,82,460
ENSG00000207751.3,6,0,0,0
ENSG00000212102.1,0,0,0,0
ENSG00000283871.1,0,0,0,0
ENSG00000284630.1,0,0,0,0
ENSG00000284651.1,0,0,0,0
ENSG00000284654.1,0,0,0,0
ENSG00000284621.1,0,0,0,0
ENSG00000272954.1,1,0,2,0
ENSG00000100023.19,1423,1352,1051,1472
ENSG00000100027.16,6,35,28,40
ENSG00000286365.1,0,0,0,0
ENSG00000244671.3,0,0,2,0
ENSG00000286127.1,0,0,0,0
ENSG00000100030.15,4095,5274,3332,3942
ENSG00000200985.1,0,0,0,0
ENSG00000225544.1,5,7,3,6
ENSG00000100034.14,1892,1441,1061,1195
ENSG00000224086.6,82,246,75,101
ENSG00000100038.20,459,462,494,491
ENSG00000197549.9,0,0,0,0
ENSG00000253239.1,0,0,0,0
ENSG00000211637.2,0,0,0,0
ENSG00000254355.1,0,0,0,0
ENSG00000278657.1,0,0,0,0
ENSG00000249333.1,0,0,0,0
ENSG00000211642.3,0,0,0,0
ENSG00000253794.1,0,0,0,0
ENSG00000228161.1,0,0,0,0
ENSG00000253874.1,0,0,0,0
ENSG00000254075.1,0,0,0,0
ENSG00000254161.1,0,0,0,0
ENSG00000253242.1,0,0,0,0
ENSG00000253752.1,0,0,0,0
ENSG00000253823.1,0,0,0,0
ENSG00000275361.1,0,0,0,0
ENSG00000211638.2,0,0,0,0
ENSG00000225741.1,0,0,0,0
ENSG00000263366.2,4,1,4,5
ENSG00000236118.1,0,0,0,0
ENSG00000233720.1,0,0,0,0
ENSG00000211639.2,0,0,0,0
ENSG00000227710.1,0,0,0,0
ENSG00000224465.1,0,0,0,0
ENSG00000254308.1,0,0,0,0
ENSG00000253637.1,0,0,0,0
ENSG00000236323.1,0,0,0,0
ENSG00000211640.4,0,0,0,0
ENSG00000253126.1,0,0,0,0
ENSG00000211641.3,0,0,0,0
ENSG00000253935.1,0,0,0,0
ENSG00000228050.1,0,0,1,0
ENSG00000234726.1,0,0,0,0
ENSG00000169575.5,0,0,0,0
ENSG00000279278.1,0,0,0,0
ENSG00000274422.1,60,77,60,63
ENSG00000234630.1,0,0,0,0
ENSG00000286129.1,11,17,9,9
ENSG00000272779.1,4,7,4,8
ENSG00000211643.2,0,0,1,2
ENSG00000211644.3,0,0,0,0
ENSG00000211645.2,0,1,2,0
ENSG00000225724.1,0,0,0,0
ENSG00000223350.2,0,0,0,0
ENSG00000232515.1,0,0,0,0
ENSG00000211647.1,0,0,0,0
ENSG00000211648.2,0,0,0,0
ENSG00000237428.1,0,0,0,0
ENSG00000211649.3,0,0,0,0
ENSG00000232603.1,0,0,0,0
ENSG00000211650.2,0,0,0,0
ENSG00000211651.3,0,0,0,0
ENSG00000211652.2,0,0,0,0
ENSG00000254175.1,0,0,0,0
ENSG00000254073.1,0,0,0,0
ENSG00000253818.1,0,0,0,0
ENSG00000211653.2,0,0,0,0
ENSG00000224144.1,0,0,0,0
ENSG00000253889.1,0,0,0,0
ENSG00000211654.2,0,0,0,0
ENSG00000211655.3,0,0,0,0
ENSG00000230821.1,0,0,0,0
ENSG00000253631.1,0,0,0,0
ENSG00000226595.1,0,0,0,0
ENSG00000275004.4,209,112,148,138
ENSG00000169548.3,0,0,20,0
ENSG00000185686.18,0,0,0,0
ENSG00000220891.1,0,0,0,0
ENSG00000253120.1,0,0,0,0
ENSG00000211656.3,0,0,0,0
ENSG00000211657.3,0,0,0,0
ENSG00000253920.1,0,0,0,0
ENSG00000253329.1,0,0,0,0
ENSG00000215456.6,0,0,0,0
ENSG00000286941.1,0,0,0,0
ENSG00000183169.6,0,0,0,0
ENSG00000100121.13,1,0,17,1
ENSG00000253338.1,0,0,0,0
ENSG00000253451.1,0,0,0,0
ENSG00000211658.2,0,0,0,0
ENSG00000253913.1,0,0,0,0
ENSG00000253779.1,0,0,0,0
ENSG00000211659.2,0,0,0,0
ENSG00000232350.1,0,0,0,0
ENSG00000223999.1,0,0,0,0
ENSG00000253822.1,0,0,0,0
ENSG00000211660.3,0,0,0,0
ENSG00000253546.1,0,0,0,0
ENSG00000211661.2,0,0,0,0
ENSG00000211662.2,0,0,0,0
ENSG00000254240.1,0,0,0,0
ENSG00000211663.2,0,0,0,0
ENSG00000278667.1,0,0,0,0
ENSG00000211664.3,0,0,0,0
ENSG00000253152.1,0,0,0,0
ENSG00000211665.3,0,0,0,0
ENSG00000253786.1,0,0,0,0
ENSG00000211666.2,0,0,0,0
ENSG00000253590.1,0,0,0,0
ENSG00000211667.3,0,0,0,0
ENSG00000231392.1,0,0,0,0
ENSG00000275772.1,0,0,0,0
ENSG00000211668.2,0,0,0,0
ENSG00000274381.1,0,0,0,0
ENSG00000211669.3,0,0,0,0
ENSG00000226477.1,0,0,0,0
ENSG00000211670.2,0,0,0,0
ENSG00000278196.3,0,0,0,0
ENSG00000284049.1,0,0,0,0
ENSG00000237127.1,0,0,0,0
ENSG00000254077.1,0,0,0,0
ENSG00000253448.1,0,0,0,0
ENSG00000253234.1,0,0,0,0
ENSG00000226420.1,0,0,0,0
ENSG00000211672.2,0,0,0,0
ENSG00000253963.1,0,0,0,0
ENSG00000211673.2,0,0,0,0
ENSG00000264824.1,0,0,0,0
ENSG00000254709.8,0,0,0,0
ENSG00000211674.2,0,0,0,0
ENSG00000211675.2,0,0,0,0
ENSG00000211676.2,0,0,0,0
ENSG00000211677.2,0,0,0,0
ENSG00000211678.2,0,0,0,0
ENSG00000211679.2,0,0,0,0
ENSG00000211680.2,0,0,0,0
ENSG00000254029.1,0,0,0,0
ENSG00000211681.2,0,0,0,0
ENSG00000254030.1,0,0,0,0
ENSG00000211682.2,0,0,0,0
ENSG00000222037.5,0,0,0,0
ENSG00000211684.2,0,0,0,0
ENSG00000211685.3,0,0,0,0
ENSG00000237472.1,0,0,1,0
ENSG00000223679.1,0,0,0,0
ENSG00000100218.12,7,1,1,6
ENSG00000128266.9,162,30,33,52
ENSG00000283438.1,0,0,1,0
ENSG00000275635.1,0,0,0,0
ENSG00000100228.12,461,220,139,258
ENSG00000186716.21,1786,2689,1460,2017
ENSG00000236794.5,0,1,0,1
ENSG00000240160.3,0,0,0,0
ENSG00000230701.2,10,3,1,5
ENSG00000214526.3,0,0,0,0
ENSG00000236611.1,0,2,2,0
ENSG00000215478.8,0,0,0,0
ENSG00000133519.12,3,0,0,0
ENSG00000248409.2,0,0,0,0
ENSG00000234928.1,0,0,0,0
ENSG00000227755.1,0,0,0,0
ENSG00000178248.11,0,0,0,0
ENSG00000287864.1,0,0,0,0
ENSG00000225413.2,0,0,0,0
ENSG00000280623.1,0,0,0,0
ENSG00000224277.5,0,0,0,0
ENSG00000128322.7,0,0,1,1
ENSG00000272733.1,0,0,10,5
ENSG00000278655.1,0,0,0,0
ENSG00000189269.12,2,5,2,2
ENSG00000275609.1,0,0,0,0
ENSG00000211683.3,1,2,0,1
ENSG00000228315.12,106,186,137,185
ENSG00000234353.2,1,5,6,9
ENSG00000244723.3,4,11,2,2
ENSG00000272578.5,30,37,29,23
ENSG00000159496.14,0,0,0,1
ENSG00000187792.5,353,481,298,515
ENSG00000128218.8,0,0,0,1
ENSG00000169314.15,10,1,1,9
ENSG00000250479.9,396,47,111,296
ENSG00000099953.10,198,874,222,430
ENSG00000099956.20,2003,2521,2078,2605
ENSG00000099958.15,22,3,14,81
ENSG00000272973.1,2,1,0,4
ENSG00000133460.19,151,164,88,182
ENSG00000251357.4,0,0,0,0
ENSG00000279467.1,1,0,1,0
ENSG00000244425.3,0,0,0,0
ENSG00000240972.2,1415,479,646,782
ENSG00000218537.1,35,52,23,19
ENSG00000273295.1,22,51,0,0
ENSG00000225282.1,0,0,0,0
ENSG00000206090.4,0,0,0,0
ENSG00000231271.1,0,0,0,0
ENSG00000133433.11,38,16,160,200
ENSG00000228039.3,2,0,1,1
ENSG00000099974.8,1,1,19,25
ENSG00000272787.1,0,0,9,2
ENSG00000099977.14,0,0,0,0
ENSG00000285762.1,0,0,0,0
ENSG00000224205.2,0,0,0,0
ENSG00000250470.1,0,0,0,0
ENSG00000099984.11,1,0,3,2
ENSG00000276950.5,0,0,0,0
ENSG00000235689.1,0,0,0,1
ENSG00000099991.18,2410,2923,2127,2717
ENSG00000232545.1,10,14,2,3
ENSG00000099994.11,87,6,19,19
ENSG00000099998.18,213,725,437,658
ENSG00000230712.3,0,0,0,0
ENSG00000128262.8,6,33,7,8
ENSG00000225098.1,0,0,0,0
ENSG00000215464.4,2,0,1,1
ENSG00000100014.20,1353,1640,1579,1323
ENSG00000258555.6,0,0,0,0
ENSG00000128271.22,5,20,3,11
ENSG00000178803.12,0,0,0,0
ENSG00000100024.15,0,0,1,2
ENSG00000228923.1,0,0,0,0
ENSG00000138867.16,1920,2478,1864,2161
ENSG00000100028.12,855,1013,1044,1202
ENSG00000286070.2,1,3,1,0
ENSG00000178026.13,299,255,447,265
ENSG00000100031.19,2,5,13,7
ENSG00000230947.2,1,1,0,0
ENSG00000215481.9,1,1,12,17
ENSG00000284233.1,0,0,0,0
ENSG00000284128.1,0,2,9,6
ENSG00000284070.1,0,0,0,0
ENSG00000224124.3,0,0,0,0
ENSG00000224806.2,0,0,0,0
ENSG00000224334.1,3,1,2,14
ENSG00000282012.1,0,0,10,1
ENSG00000237601.1,0,0,0,0
ENSG00000182351.7,0,0,0,0
ENSG00000184571.13,0,0,0,0
ENSG00000167037.18,1,1,0,1
ENSG00000199783.1,0,0,0,0
ENSG00000206069.6,0,0,0,0
ENSG00000197077.13,1217,3802,1915,2021
ENSG00000279085.1,0,0,0,0
ENSG00000279548.1,0,0,0,0
ENSG00000279006.1,0,0,0,2
ENSG00000279110.1,0,0,0,0
ENSG00000203280.4,0,0,0,0
ENSG00000271181.1,1,1,0,0
ENSG00000100053.10,0,2,3,6
ENSG00000236641.2,0,2,5,1
ENSG00000244752.3,1,3,2,1
ENSG00000279298.1,0,0,0,0
ENSG00000233577.6,0,0,0,0
ENSG00000285968.1,0,0,0,0
ENSG00000285690.1,0,0,0,0
ENSG00000206066.3,0,0,0,0
ENSG00000230637.2,0,0,0,0
ENSG00000231466.2,4,8,7,10
ENSG00000100068.13,53,63,38,90
ENSG00000272942.1,0,1,0,0
ENSG00000272798.1,0,0,0,0
ENSG00000271138.1,0,0,0,1
ENSG00000100058.12,346,280,190,236
ENSG00000277872.1,0,0,0,0
ENSG00000272977.1,53,130,135,79
ENSG00000234884.2,0,0,0,0
ENSG00000100077.15,94,38,89,142
ENSG00000237387.1,0,0,0,0
ENSG00000224003.1,0,1,1,0
ENSG00000222585.1,0,0,0,0
ENSG00000133454.16,0,0,0,0
ENSG00000278960.1,0,0,0,0
ENSG00000231933.7,0,0,0,0
ENSG00000232464.1,0,0,0,0
ENSG00000223056.1,0,0,0,0
ENSG00000232050.1,0,0,0,0
ENSG00000236464.1,0,0,0,0
ENSG00000229770.2,0,0,0,0
ENSG00000100095.19,4,17,27,5
ENSG00000224192.2,0,0,0,0
ENSG00000252267.1,0,0,0,0
ENSG00000230203.1,0,0,0,0
ENSG00000128203.7,1221,449,431,412
ENSG00000100099.21,1063,1422,1361,1576
ENSG00000100104.13,1456,1019,656,790
ENSG00000100109.17,1115,1223,843,1009
ENSG00000261188.1,36,85,65,67
ENSG00000128294.16,1531,830,595,392
ENSG00000221760.1,0,0,0,0
ENSG00000213707.2,24,12,18,8
ENSG00000286326.1,1,3,0,0
ENSG00000100122.7,0,0,1,0
ENSG00000196431.4,0,0,0,0
ENSG00000226912.1,0,1,0,0
ENSG00000225783.8,1436,2024,1653,980
ENSG00000278404.1,0,0,0,0
ENSG00000206028.1,1,11,3,10
ENSG00000277941.1,0,0,0,0
ENSG00000275942.1,0,0,0,0
ENSG00000244625.7,69,100,40,66
ENSG00000276991.1,0,0,0,0
ENSG00000223704.2,13,42,20,55
ENSG00000231369.1,0,1,1,1
ENSG00000235271.6,0,2,1,1
ENSG00000279440.1,0,0,0,0
ENSG00000200443.1,0,0,0,0
ENSG00000279914.1,0,0,0,0
ENSG00000279848.1,0,0,0,0
ENSG00000236858.2,0,0,0,0
ENSG00000280025.1,0,0,0,0
ENSG00000231405.1,0,4,0,0
ENSG00000238195.1,0,0,0,0
ENSG00000233521.7,25,81,14,67
ENSG00000233574.1,0,0,0,0
ENSG00000223726.1,0,1,0,0
ENSG00000226741.2,0,7,0,0
ENSG00000230051.2,0,0,0,1
ENSG00000280445.1,0,5,0,3
ENSG00000287034.1,0,0,0,0
ENSG00000227880.1,0,0,0,0
ENSG00000224027.1,0,0,0,0
ENSG00000227838.1,0,0,0,0
ENSG00000231495.1,0,0,0,0
ENSG00000226169.1,0,0,0,0
ENSG00000169184.6,1332,1336,44,1024
ENSG00000180957.18,2913,2706,1652,2058
ENSG00000235954.7,85,155,97,159
ENSG00000277460.1,0,0,0,0
ENSG00000264073.1,0,0,0,0
ENSG00000283225.1,0,0,0,0
ENSG00000276150.1,0,0,0,0
ENSG00000100154.14,2167,4378,2141,2162
ENSG00000274342.1,0,0,0,0
ENSG00000276675.1,0,0,0,0
ENSG00000239249.3,0,0,0,1
ENSG00000201209.1,0,0,0,0
ENSG00000199797.1,0,0,0,0
ENSG00000276162.1,0,0,0,0
ENSG00000266503.2,0,0,0,0
ENSG00000183765.22,262,272,356,356
ENSG00000100209.11,263,238,294,297
ENSG00000159873.10,1130,1752,1217,1392
ENSG00000100219.16,7285,5727,4188,7214
ENSG00000226471.6,19,12,12,28
ENSG00000272858.1,1,2,0,4
ENSG00000224256.1,0,0,0,0
ENSG00000183579.16,358,268,157,255
ENSG00000235786.1,2,3,0,1
ENSG00000177993.3,1,3,3,6
ENSG00000100249.4,0,1,0,0
ENSG00000183762.13,168,466,67,319
ENSG00000226772.1,0,0,0,0
ENSG00000200871.1,0,0,0,0
ENSG00000251952.1,0,0,0,0
ENSG00000186998.16,21,58,107,132
ENSG00000100263.14,584,589,696,810
ENSG00000237015.1,1,0,1,0
ENSG00000182944.18,6657,5635,4559,5580
ENSG00000185340.15,1042,709,783,543
ENSG00000100276.10,9,99,142,65
ENSG00000273216.1,1,0,1,1
ENSG00000100280.16,2326,1958,2015,2455
ENSG00000280968.1,0,0,0,0
ENSG00000239127.1,0,0,0,0
ENSG00000285697.1,1,0,0,0
ENSG00000242156.1,0,0,0,0
ENSG00000278292.1,0,0,0,0
ENSG00000225465.9,64,37,45,58
ENSG00000128250.5,0,0,0,0
ENSG00000100285.10,401,135,136,151
ENSG00000282816.1,0,0,1,0
ENSG00000100296.13,1012,965,658,827
ENSG00000234208.1,0,0,0,0
ENSG00000184117.12,1920,1054,947,1317
ENSG00000186575.19,3289,1340,819,1320
ENSG00000233010.1,1,1,2,0
ENSG00000232396.2,0,0,0,0
ENSG00000239446.1,0,0,0,0
ENSG00000100314.4,2,3,0,8
ENSG00000100319.13,284,351,304,329
ENSG00000200976.1,0,0,0,0
ENSG00000287967.1,0,0,1,2
ENSG00000184076.13,1371,1059,1374,1166
ENSG00000100325.15,1807,1280,1146,1553
ENSG00000100330.16,1663,2122,1491,1574
ENSG00000207455.1,0,0,0,0
ENSG00000279159.1,1,3,2,8
ENSG00000275818.1,0,0,0,0
ENSG00000227117.6,0,0,0,5
ENSG00000227201.2,0,0,0,0
ENSG00000176635.18,0,3,1,7
ENSG00000226573.1,0,0,0,0
ENSG00000225971.1,1,2,0,0
ENSG00000225676.2,0,0,0,0
ENSG00000232530.1,2,0,1,2
ENSG00000128342.5,889,240,107,75
ENSG00000268812.3,5,1,1,0
ENSG00000099985.4,0,0,0,1
ENSG00000279699.1,5,5,0,2
ENSG00000239282.8,11,13,19,19
ENSG00000248751.6,0,0,0,0
ENSG00000099992.16,296,162,215,168
ENSG00000099995.19,2577,3073,2484,3595
ENSG00000187860.10,63,49,49,41
ENSG00000099999.15,619,555,563,566
ENSG00000100003.18,889,348,212,153
ENSG00000249590.7,0,0,0,0
ENSG00000273350.1,7,4,4,0
ENSG00000222915.1,2,2,0,1
ENSG00000272689.1,2,7,2,1
ENSG00000242114.6,26,9,6,15
ENSG00000273428.3,0,0,0,0
ENSG00000230137.1,0,0,0,0
ENSG00000100012.12,0,0,0,0
ENSG00000181123.8,0,0,0,0
ENSG00000214161.3,0,0,0,0
ENSG00000133488.15,0,0,0,0
ENSG00000214491.8,15,6,7,10
ENSG00000225774.2,34,25,34,50
ENSG00000128242.13,11,10,6,38
ENSG00000100029.18,2440,1891,1646,2445
ENSG00000223831.1,0,0,0,0
ENSG00000185339.9,407,1244,2755,3247
ENSG00000100036.13,326,533,267,325
ENSG00000167065.13,252,262,182,187
ENSG00000250318.1,16,8,29,25
ENSG00000288153.1,0,4,0,0
ENSG00000184792.16,152,302,214,256
ENSG00000264661.3,0,0,0,0
ENSG00000237977.1,1,0,2,2
ENSG00000235989.4,0,4,0,0
ENSG00000133422.14,1877,1801,1314,1697
ENSG00000253352.9,5639,7635,6019,6062
ENSG00000276664.1,0,0,0,0
ENSG00000276057.1,0,0,0,0
ENSG00000276965.1,0,0,0,0
ENSG00000275307.1,0,0,0,0
ENSG00000269987.1,0,0,0,0
ENSG00000269972.1,0,0,0,0
ENSG00000278920.1,0,0,0,0
ENSG00000240186.3,0,0,0,0
ENSG00000183963.18,2485,2187,1804,2331
ENSG00000273387.1,7,5,6,5
ENSG00000198832.10,1648,1259,1390,1180
ENSG00000235573.2,0,0,0,0
ENSG00000185133.14,43,32,31,60
ENSG00000100078.4,27,2,26,57
ENSG00000214125.2,0,0,0,0
ENSG00000264141.1,0,0,0,0
ENSG00000138942.16,1942,2795,1977,2536
ENSG00000254835.1,0,0,0,0
ENSG00000182541.18,1225,371,456,407
ENSG00000199695.1,0,0,0,0
ENSG00000202019.1,0,0,0,0
ENSG00000100100.13,184,401,410,157
ENSG00000228839.5,0,0,1,0
ENSG00000212542.1,0,0,1,0
ENSG00000100105.18,525,527,461,602
ENSG00000213888.3,46,98,40,41
ENSG00000206615.1,0,0,0,0
ENSG00000185721.13,1689,1575,1238,1484
ENSG00000184708.18,740,894,651,910
ENSG00000240591.2,5,3,6,6
ENSG00000199248.1,0,0,0,0
ENSG00000198089.16,313,320,252,335
ENSG00000287817.1,8,7,12,9
ENSG00000233733.1,0,0,0,0
ENSG00000229169.1,0,0,0,0
ENSG00000214093.3,1,0,0,0
ENSG00000241878.11,588,776,953,833
ENSG00000284082.1,0,0,0,0
ENSG00000183530.14,1699,1665,988,1170
ENSG00000100150.20,155,231,205,232
