0,P2,P2 w/ testosterone,P5,P5 w/ testosterone,P11,P12,P12 w/ testosterone
ENSG00000236807.1,0,0,0,0,0,0,0
ENSG00000142273.13,0,0,0,0,0,0,0
ENSG00000285128.1,0,0,0,0,0,0,0
ENSG00000187244.12,61,71,27,64,207,101,81
ENSG00000130202.10,1119,1159,502,1057,1515,3832,3985
ENSG00000267282.1,1,0,0,2,1,0,1
ENSG00000130204.13,1097,951,358,684,1037,1573,1645
ENSG00000130203.10,1147,1242,388,883,787,163,171
ENSG00000280087.1,0,1,1,0,3,0,0
ENSG00000130208.9,13,9,9,9,5,0,2
ENSG00000214855.9,0,0,0,0,0,0,0
ENSG00000267467.4,0,0,0,0,0,0,0
ENSG00000224916.9,0,0,0,0,0,0,0
ENSG00000234906.11,0,0,0,0,0,0,0
ENSG00000267114.1,4,7,2,15,5,3,5
ENSG00000104853.16,3669,3564,1713,3598,3984,4327,3933
ENSG00000104856.14,601,573,231,506,484,597,626
ENSG00000104859.15,702,852,385,891,771,616,660
ENSG00000207003.1,0,0,2,5,3,1,0
ENSG00000170684.9,14,13,6,11,10,5,6
ENSG00000267348.3,29,39,5,28,24,11,16
ENSG00000142252.11,215,206,88,187,229,354,428
ENSG00000007047.15,1350,1419,675,1324,1599,2748,2384
ENSG00000104866.11,1256,1290,451,974,820,934,1001
ENSG00000267346.1,0,1,3,4,1,0,0
ENSG00000267044.1,0,0,0,0,0,0,0
ENSG00000179846.10,0,8,3,3,5,4,3
ENSG00000007255.10,149,155,76,154,155,58,66
ENSG00000189114.8,493,486,151,373,371,354,319
ENSG00000283632.3,17,7,1,7,26,4,3
ENSG00000104879.5,0,0,0,0,0,0,0
ENSG00000242675.1,0,0,0,0,0,0,0
ENSG00000104892.17,0,4,0,1,4,1,4
ENSG00000104884.16,463,406,207,450,511,1279,1479
ENSG00000104881.16,251,254,104,207,315,786,566
ENSG00000117877.11,272,306,96,192,232,373,257
ENSG00000012061.16,1903,1706,781,1681,1962,1174,1339
ENSG00000275726.1,0,0,0,0,0,0,0
ENSG00000125740.14,36,30,7,31,29,57,46
ENSG00000125744.12,157,153,95,205,129,149,132
ENSG00000213889.10,4,7,2,9,2,11,4
ENSG00000125753.14,1370,1292,598,1131,1296,3249,2752
ENSG00000125741.5,977,988,388,853,1008,1757,1851
ENSG00000177464.5,4,1,3,1,7,2,1
ENSG00000125746.17,300,377,145,305,322,808,869
ENSG00000284544.1,0,0,0,0,0,0,0
ENSG00000267757.4,16,10,2,12,21,32,46
ENSG00000241226.3,0,0,0,0,0,0,0
ENSG00000010310.9,0,0,0,0,0,6,14
ENSG00000207773.1,0,0,0,0,0,0,0
ENSG00000283212.1,0,0,0,0,0,0,0
ENSG00000125743.10,2890,2347,1292,2306,2652,3262,3659
ENSG00000011478.12,267,248,107,201,351,1202,1141
ENSG00000177051.6,325,324,138,350,259,222,220
ENSG00000279407.1,9,21,5,48,11,11,22
ENSG00000237452.3,0,0,0,1,0,0,0
ENSG00000177045.10,940,982,518,1008,957,684,722
ENSG00000259605.3,62,88,46,110,57,40,36
ENSG00000267395.5,25,25,16,47,13,20,14
ENSG00000104936.19,501,675,290,781,1380,1294,1401
ENSG00000268434.5,0,0,0,0,0,0,0
ENSG00000185800.12,784,1017,416,901,1211,1703,1525
ENSG00000104941.8,0,0,0,0,0,0,0
ENSG00000125755.19,2099,2324,814,1853,2433,3069,3049
ENSG00000269148.1,0,0,0,0,0,0,0
ENSG00000170608.3,0,3,0,1,0,0,1
ENSG00000170604.5,982,896,458,942,969,979,983
ENSG00000176182.6,431,362,199,404,438,576,492
ENSG00000188425.4,0,0,0,0,0,0,0
ENSG00000104967.8,1,0,0,0,0,7,8
ENSG00000104983.8,128,113,50,128,87,41,52
ENSG00000211580.1,0,0,0,0,0,2,0
ENSG00000008438.5,0,0,0,0,0,0,0
ENSG00000268401.2,6,5,3,11,7,11,12
ENSG00000204869.8,0,0,0,0,0,1,2
ENSG00000267922.1,0,0,0,0,0,4,4
ENSG00000268053.1,0,0,0,0,0,0,1
ENSG00000188624.3,0,0,1,1,0,99,119
ENSG00000259339.2,0,0,0,0,0,0,0
ENSG00000204866.8,0,0,0,2,0,4,14
ENSG00000269729.1,1,2,1,0,1,20,25
ENSG00000268621.6,0,0,3,0,1,5,5
ENSG00000268879.1,0,0,0,0,0,1,2
ENSG00000268460.2,0,0,0,0,0,9,7
ENSG00000269637.1,0,0,0,0,0,0,0
ENSG00000269745.1,0,0,0,0,0,0,0
ENSG00000188293.6,1,0,1,0,26,0,0
ENSG00000277748.1,0,0,0,0,0,0,0
ENSG00000268238.1,0,0,0,0,0,0,0
ENSG00000124440.15,2210,2803,1264,3009,6015,371,394
ENSG00000199796.1,0,0,0,0,0,0,0
ENSG00000269124.1,0,1,0,1,0,0,0
ENSG00000011485.15,1761,1676,830,1626,1990,2410,2318
ENSG00000268810.1,0,4,0,2,0,0,1
ENSG00000269151.1,5,6,1,5,6,4,8
ENSG00000169515.8,3361,3389,1559,3124,2800,1703,1845
ENSG00000277531.2,7,6,3,5,2,10,9
ENSG00000182013.18,2373,2427,1121,2286,2844,1873,2144
ENSG00000230510.7,34,26,17,45,31,28,47
ENSG00000204851.7,143,146,69,172,138,100,125
ENSG00000204850.4,3,4,2,3,5,2,7
ENSG00000278797.1,0,0,0,0,0,0,0
ENSG00000249210.1,4,0,2,4,2,6,9
ENSG00000160014.17,8010,7601,3969,8370,7463,5867,6115
ENSG00000269292.1,3,3,1,0,7,1,0
ENSG00000160013.9,140,137,45,75,292,13,22
ENSG00000167414.4,1,0,2,0,0,0,0
ENSG00000279161.1,0,3,4,4,5,0,4
ENSG00000197380.11,349,303,213,391,764,115,96
ENSG00000245598.6,1,0,1,2,4,1,0
ENSG00000105287.12,844,811,441,867,639,803,790
ENSG00000243560.3,0,1,0,0,0,0,0
ENSG00000211513.5,0,1,2,1,0,0,0
ENSG00000090372.15,2282,2317,983,2168,2794,2370,2474
ENSG00000269487.1,1,0,1,1,2,0,0
ENSG00000222614.1,0,0,0,0,0,0,0
ENSG00000181027.11,713,745,340,781,963,1056,889
ENSG00000105281.12,8023,7786,2115,4508,7094,11057,11072
ENSG00000275719.1,95,98,27,66,115,28,44
ENSG00000275862.1,0,0,0,0,0,0,0
ENSG00000269576.1,0,0,0,0,0,0,0
ENSG00000269014.1,0,0,0,0,0,5,1
ENSG00000042753.12,2341,1836,995,1951,2017,4032,4272
ENSG00000160007.19,2947,4047,1553,3929,4106,4715,4993
ENSG00000279948.1,9,3,8,9,7,10,10
ENSG00000130751.10,12,11,4,11,15,104,222
ENSG00000130748.7,205,176,87,166,208,248,283
ENSG00000130749.10,977,1229,507,1133,1175,1055,1052
ENSG00000142230.13,3929,3542,1530,3021,3456,3325,3620
ENSG00000105327.18,912,834,329,668,566,605,619
ENSG00000265134.1,0,0,0,0,0,0,0
ENSG00000284411.1,0,0,0,0,0,0,0
ENSG00000286669.1,6,2,0,2,2,4,4
ENSG00000105321.14,802,965,311,728,868,1715,1635
ENSG00000257704.4,394,325,134,293,273,396,373
ENSG00000197405.8,56,76,22,45,33,128,157
ENSG00000134830.6,27,34,15,41,24,6,8
ENSG00000134815.19,660,757,303,775,519,582,559
ENSG00000105419.18,438,490,82,152,227,1236,1325
ENSG00000118160.14,2,2,0,2,1,5,7
ENSG00000287896.1,0,0,0,0,0,0,0
ENSG00000118162.14,132,132,89,191,178,153,186
ENSG00000268061.5,16,19,8,33,48,8,12
ENSG00000105402.8,1504,1434,486,1109,1276,1435,1288
ENSG00000279861.1,15,34,7,24,24,5,10
ENSG00000118156.12,2,2,0,2,1,1,2
ENSG00000276588.1,0,0,0,0,0,0,0
ENSG00000268746.1,3,3,1,2,3,2,3
ENSG00000277383.1,13,13,4,9,11,6,8
ENSG00000063169.11,438,530,223,618,521,505,425
ENSG00000269806.1,0,0,0,0,0,0,0
ENSG00000278999.1,0,0,0,0,0,0,0
ENSG00000024422.12,12080,11682,5551,10897,13242,11176,10736
ENSG00000105373.19,7056,6178,2971,5760,6911,2401,2753
ENSG00000221803.1,0,0,0,0,0,0,0
ENSG00000269656.1,0,0,0,0,0,0,0
ENSG00000178980.15,2291,1952,1136,2135,2410,4100,4613
ENSG00000213035.4,0,0,0,0,0,0,0
ENSG00000271150.1,0,0,1,1,1,4,4
ENSG00000178928.8,0,0,0,0,0,0,0
ENSG00000105392.16,0,0,0,0,0,2,0
ENSG00000259009.4,0,0,0,0,0,0,0
ENSG00000259108.3,0,0,0,0,0,0,0
ENSG00000105398.4,0,0,0,0,0,0,0
ENSG00000188334.3,0,0,0,0,0,0,0
ENSG00000169393.9,0,0,0,0,0,0,0
ENSG00000105507.3,0,0,0,0,0,0,0
ENSG00000105499.14,391,406,125,267,193,370,323
ENSG00000269420.5,0,0,1,0,1,0,0
ENSG00000105486.14,635,730,311,676,803,396,337
ENSG00000269534.5,0,1,1,1,0,0,0
ENSG00000269321.1,0,0,0,0,0,0,0
ENSG00000185453.13,364,383,176,333,432,484,518
ENSG00000105483.18,672,838,285,660,828,1027,929
ENSG00000280353.1,3,6,2,10,4,7,7
ENSG00000268583.2,4,5,1,2,3,3,16
ENSG00000268001.1,165,157,60,93,162,59,88
ENSG00000268186.1,0,0,0,0,0,1,0
ENSG00000178150.10,11,11,2,25,12,3,4
ENSG00000105479.16,23,25,9,25,16,16,10
ENSG00000142227.11,5584,4504,2248,4353,5734,3314,3866
ENSG00000161558.11,219,231,108,257,249,119,153
ENSG00000105467.9,10,10,6,29,19,0,0
ENSG00000105438.9,9704,8533,4126,8122,9763,11616,11419
ENSG00000105464.3,160,230,132,296,332,307,298
ENSG00000105447.13,739,800,323,690,792,800,824
ENSG00000182324.7,31,40,23,31,33,65,83
ENSG00000268530.6,4,0,1,2,1,0,0
ENSG00000268465.1,0,0,0,0,0,0,0
ENSG00000105443.15,1182,1373,827,2001,1235,1396,1429
ENSG00000142235.11,20,26,15,30,23,7,8
ENSG00000287603.1,0,0,0,0,0,1,0
ENSG00000088002.12,2,0,0,0,1,1,1
ENSG00000105523.3,1,1,0,0,0,2,2
ENSG00000177202.3,0,0,0,0,0,0,0
ENSG00000063177.13,13641,11097,5474,10181,12424,8905,10368
ENSG00000268093.1,0,0,1,2,0,2,1
ENSG00000063176.16,554,586,275,624,539,751,771
ENSG00000105516.11,66,50,32,91,53,9,9
ENSG00000063180.9,275,257,321,571,269,12,17
ENSG00000232871.8,2,1,0,3,1,0,0
ENSG00000142233.13,3,6,7,15,14,36,47
ENSG00000176920.13,0,0,0,0,1,0,0
ENSG00000176909.12,187,208,89,248,186,39,26
ENSG00000105538.10,16,7,2,3,23,9,14
ENSG00000182264.9,0,1,0,0,0,0,1
ENSG00000174951.11,5,2,0,1,13,7,12
ENSG00000105550.10,12,4,1,1,25,0,0
ENSG00000206758.1,0,0,0,0,0,0,0
ENSG00000105552.15,676,649,305,610,591,506,649
ENSG00000286024.1,0,0,0,0,0,0,0
ENSG00000087076.9,1061,984,448,909,554,306,392
ENSG00000105559.12,1280,1415,794,1774,1002,116,109
ENSG00000087074.8,3508,3331,886,1817,2156,3285,3014
ENSG00000104804.8,0,0,0,0,1,0,0
ENSG00000104805.16,7369,6796,3627,7313,7392,8874,9222
ENSG00000235191.1,2,4,1,3,3,0,1
ENSG00000260366.1,1,3,0,3,3,0,1
ENSG00000104808.8,4,1,1,8,6,5,7
ENSG00000087088.20,2331,2026,1090,2200,2193,3536,3667
ENSG00000267898.1,0,2,1,0,2,0,3
ENSG00000087086.15,209617,174718,68419,133826,146043,141174,147424
ENSG00000104812.15,585,614,322,646,681,1535,1444
ENSG00000183207.14,1288,1205,508,1008,1296,1860,1871
ENSG00000273898.1,0,0,0,0,0,0,0
ENSG00000104826.15,0,0,0,0,0,0,0
ENSG00000268655.2,0,0,0,0,0,1,0
ENSG00000104827.12,0,0,0,0,0,0,0
ENSG00000267335.2,0,0,0,0,0,0,0
ENSG00000267019.1,0,0,0,0,0,0,0
ENSG00000267099.1,0,0,0,0,0,0,0
ENSG00000104818.14,0,0,0,0,0,0,0
ENSG00000267631.4,0,0,0,0,0,0,0
ENSG00000267685.2,0,0,0,0,0,0,0
ENSG00000268669.1,0,0,0,0,0,1,0
ENSG00000189052.7,0,0,0,0,0,1,0
ENSG00000213030.5,0,0,0,0,0,0,1
ENSG00000269706.1,0,0,0,0,0,4,1
ENSG00000196337.11,0,0,0,0,0,3,0
ENSG00000283663.1,0,0,0,0,0,0,0
ENSG00000283251.1,0,0,0,0,0,0,0
ENSG00000268108.1,0,0,0,0,0,3,0
ENSG00000225950.8,0,0,0,0,0,0,0
ENSG00000268287.1,2,0,0,0,0,1,1
ENSG00000104848.1,0,0,0,0,0,1,0
ENSG00000265675.2,0,0,0,0,0,0,0
ENSG00000104852.15,3937,5282,2326,6327,4612,4730,5143
ENSG00000104863.12,88,104,46,76,86,182,156
ENSG00000221916.4,13,8,3,6,8,5,9
ENSG00000177380.14,141,133,40,59,152,195,172
ENSG00000130528.12,0,0,0,0,0,1,0
ENSG00000130529.16,188,243,75,194,226,608,673
ENSG00000269009.1,0,0,0,0,0,0,0
ENSG00000235555.1,0,4,0,0,0,0,0
ENSG00000063127.16,26,27,21,65,87,46,41
ENSG00000265407.1,1,1,2,2,3,2,0
ENSG00000197813.6,15,13,7,33,41,13,15
ENSG00000104894.12,0,1,0,1,1,1,1
ENSG00000074219.14,1552,1532,1014,2345,1463,1000,877
ENSG00000268157.1,0,0,0,0,0,1,0
ENSG00000104901.7,11,12,10,17,7,10,12
ENSG00000268686.2,0,0,0,0,0,0,2
ENSG00000161609.10,0,0,0,0,0,0,0
ENSG00000142538.2,0,0,0,0,0,0,0
ENSG00000261949.5,0,0,0,0,0,0,0
ENSG00000104888.10,14,16,12,19,7,4,2
ENSG00000104872.11,857,737,378,764,654,788,787
ENSG00000161618.10,619,604,345,664,639,457,511
ENSG00000269469.1,0,0,0,0,0,0,0
ENSG00000090554.13,1,5,1,6,2,2,0
ENSG00000273189.1,1,1,2,0,0,0,2
ENSG00000142541.17,50579,40436,21489,41185,51473,26951,32596
ENSG00000201675.1,0,0,0,0,0,0,0
ENSG00000199631.1,0,0,0,0,0,0,0
ENSG00000202503.1,0,0,0,0,0,0,0
ENSG00000200259.1,0,0,0,0,0,0,0
ENSG00000142534.7,32984,25660,13743,26352,32720,17067,19644
ENSG00000200530.1,0,0,0,0,0,0,0
ENSG00000207782.3,0,0,0,0,0,0,0
ENSG00000268681.1,0,0,0,0,0,0,0
ENSG00000104870.13,4752,4165,2838,5644,4998,772,1116
ENSG00000142552.8,11684,9685,5239,10545,10000,7391,7809
ENSG00000142546.14,996,836,428,867,994,936,999
ENSG00000207073.1,0,0,0,0,0,0,0
ENSG00000126460.11,2,4,2,7,1,4,4
ENSG00000126464.14,1191,1523,666,1584,1513,1515,1529
ENSG00000268636.1,0,0,0,0,0,1,0
ENSG00000126458.4,1393,1178,335,608,1329,3076,3014
ENSG00000126461.15,2650,2710,1075,2407,2715,4209,4018
ENSG00000126456.16,1261,1286,569,1366,1182,1056,1136
ENSG00000126453.9,363,334,145,289,343,232,221
ENSG00000126457.21,1651,1518,809,1671,1863,2738,2564
ENSG00000274306.1,0,0,0,0,0,0,0
ENSG00000224420.3,4,4,7,12,8,4,3
ENSG00000268677.1,0,0,0,0,0,0,0
ENSG00000169169.15,148,116,145,296,495,218,274
ENSG00000243829.1,15,18,4,14,14,9,13
ENSG00000126467.11,0,0,0,0,0,0,2
ENSG00000206599.1,0,0,0,0,0,0,0
ENSG00000196961.13,4333,4497,2041,4268,4921,5110,5083
ENSG00000276270.1,0,1,0,0,0,0,0
ENSG00000010361.14,381,357,190,453,380,133,158
ENSG00000269194.1,11,12,7,14,8,8,4
ENSG00000104973.19,863,928,467,942,879,868,917
ENSG00000284114.1,0,0,0,0,0,0,0
ENSG00000268006.1,75,123,74,235,62,35,50
ENSG00000104960.15,3139,3131,1768,3663,3704,1926,2188
ENSG00000268047.1,1,2,0,2,3,0,1
ENSG00000265954.1,0,0,0,0,0,0,0
ENSG00000269352.1,68,94,29,114,75,69,70
ENSG00000039650.12,700,771,366,764,509,722,663
ENSG00000204673.11,2547,2298,1157,2106,2753,4686,4386
ENSG00000104946.13,1602,1706,647,1338,1456,1223,1295
ENSG00000284394.1,0,0,0,0,0,0,0
ENSG00000104951.16,47,48,18,22,12,6,5
ENSG00000213024.12,1099,1108,545,1234,974,1428,1446
ENSG00000269179.1,0,0,0,0,0,0,0
ENSG00000169136.12,13100,13026,3266,6271,13380,1493,1558
ENSG00000283842.1,0,0,0,0,0,0,0
ENSG00000161640.15,0,0,0,0,0,0,0
ENSG00000221125.2,0,0,0,0,0,0,0
ENSG00000161643.13,2,2,1,0,5,0,1
ENSG00000105053.11,539,520,196,526,453,565,607
ENSG00000276729.1,0,0,0,0,0,0,0
ENSG00000142528.16,300,305,102,257,261,360,367
ENSG00000269091.6,0,0,0,0,1,4,1
ENSG00000204666.3,0,1,0,1,0,7,2
ENSG00000269540.1,0,0,0,0,0,0,0
ENSG00000267890.1,1,0,0,1,2,4,2
ENSG00000287001.1,0,0,0,1,0,10,4
ENSG00000161652.12,0,0,0,0,0,1,0
ENSG00000105357.18,2,4,1,1,1,79,59
ENSG00000276002.1,0,0,0,0,0,0,0
ENSG00000267815.1,0,0,0,0,0,0,0
ENSG00000131398.15,3,4,1,8,9,97,69
ENSG00000131408.15,1388,1329,586,1114,1218,1669,1780
ENSG00000131401.11,0,0,0,0,0,0,0
ENSG00000131400.8,8,12,5,13,4,29,33
ENSG00000269392.1,4,0,0,1,1,3,8
ENSG00000062822.15,344,425,165,381,483,162,182
ENSG00000142539.9,0,0,0,0,0,0,0
ENSG00000269404.7,0,1,1,2,1,0,0
ENSG00000086967.10,0,2,0,2,4,1,1
ENSG00000142530.11,27,15,9,36,34,24,29
ENSG00000161671.17,4084,3667,1892,3867,3467,3848,3791
ENSG00000268854.1,2,7,3,0,2,0,0
ENSG00000268518.1,0,1,0,0,0,0,0
ENSG00000161677.12,673,553,199,426,464,788,923
ENSG00000204653.10,0,1,0,1,0,0,0
ENSG00000131409.13,0,0,0,1,1,3,1
ENSG00000268231.1,0,0,0,0,0,0,0
ENSG00000213023.11,12,12,3,14,12,34,41
ENSG00000235034.7,0,1,0,1,1,15,20
ENSG00000161681.15,11,12,6,10,7,186,110
ENSG00000105472.13,140,155,44,80,91,1215,1173
ENSG00000269565.1,0,0,0,0,0,0,0
ENSG00000142511.4,0,0,0,0,0,0,0
ENSG00000261341.6,1,1,0,0,2,1,5
ENSG00000142513.6,0,0,0,0,0,0,0
ENSG00000268375.1,0,0,2,0,0,2,0
ENSG00000167747.15,1293,1263,544,1041,1328,746,976
ENSG00000221381.1,0,0,0,0,0,0,0
ENSG00000221241.1,0,0,0,0,0,0,0
ENSG00000220988.1,0,0,0,0,0,0,0
ENSG00000284711.1,0,0,0,0,0,0,0
ENSG00000180279.7,3,7,0,2,4,5,5
ENSG00000167748.11,0,0,0,0,1,0,0
ENSG00000174562.13,0,0,0,0,0,0,1
ENSG00000267968.1,0,0,0,0,0,0,0
ENSG00000142515.15,0,0,0,0,0,0,0
ENSG00000167751.13,0,0,0,0,0,0,0
ENSG00000197588.9,0,0,0,0,0,2,2
ENSG00000167749.11,0,0,0,1,0,1,3
ENSG00000228674.4,1,0,0,0,0,0,1
ENSG00000167754.13,0,0,0,0,0,0,0
ENSG00000269495.1,0,0,0,0,0,0,0
ENSG00000167755.15,0,0,0,0,0,0,0
ENSG00000279676.1,0,0,0,0,0,0,0
ENSG00000267879.2,0,0,0,0,0,0,0
ENSG00000169035.12,0,0,0,0,0,1,0
ENSG00000129455.15,0,0,0,0,0,0,0
ENSG00000269741.5,0,0,0,0,0,0,0
ENSG00000213022.6,0,0,0,0,0,0,0
ENSG00000129451.12,0,0,0,0,0,0,0
ENSG00000268739.1,0,0,0,0,0,0,0
ENSG00000167757.14,0,0,0,0,0,0,0
ENSG00000186474.15,0,0,0,0,0,0,0
ENSG00000268906.1,0,0,0,0,0,0,0
ENSG00000268390.1,0,0,0,0,0,0,0
ENSG00000167759.13,0,0,0,0,1,0,0
ENSG00000129437.10,7,9,2,2,11,8,8
ENSG00000142544.7,199,161,66,148,187,197,178
ENSG00000268581.1,0,0,0,0,0,0,0
ENSG00000129450.8,0,0,0,0,0,0,0
ENSG00000267990.1,0,0,0,0,0,0,0
ENSG00000168995.13,0,0,0,0,0,0,0
ENSG00000267895.1,0,0,0,0,0,0,0
ENSG00000269072.1,0,0,0,0,0,0,0
ENSG00000269681.1,0,0,0,0,0,0,0
ENSG00000171101.13,0,0,0,0,0,0,0
ENSG00000268336.1,0,0,0,0,0,0,0
ENSG00000268652.1,0,0,0,0,0,0,0
ENSG00000269253.1,0,0,0,0,0,0,0
ENSG00000278617.1,0,0,0,0,0,0,0
ENSG00000268849.5,0,0,0,0,0,0,0
ENSG00000105383.15,0,0,0,0,0,0,0
ENSG00000179213.13,0,0,0,0,0,0,0
ENSG00000268595.1,0,0,0,0,0,0,0
ENSG00000268318.5,0,0,0,0,0,0,0
ENSG00000269021.1,0,0,0,0,0,0,0
ENSG00000142549.9,1,1,0,1,11,3,1
ENSG00000186806.5,145,151,78,140,166,204,239
ENSG00000267905.5,2,2,2,3,0,7,4
ENSG00000267984.1,1,4,1,5,7,0,0
ENSG00000105379.10,522,460,247,430,455,480,534
ENSG00000269403.1,0,0,0,6,0,0,0
ENSG00000268520.1,0,9,0,6,1,5,6
ENSG00000160318.6,17,15,4,15,6,12,15
ENSG00000105374.10,0,0,0,0,0,0,0
ENSG00000105370.8,0,0,0,0,0,0,0
ENSG00000262874.2,0,0,0,0,0,0,0
ENSG00000268889.1,0,1,0,0,0,0,0
ENSG00000268144.1,0,1,0,0,1,0,1
ENSG00000142512.15,0,0,0,0,0,0,0
ENSG00000254760.1,0,0,0,0,0,0,0
ENSG00000255441.1,0,0,0,0,0,0,0
ENSG00000268711.1,0,0,0,0,0,0,0
ENSG00000269181.1,0,0,0,0,0,0,0
ENSG00000105366.15,0,0,0,0,0,0,0
ENSG00000268957.1,0,0,0,0,0,0,0
ENSG00000213822.6,0,0,0,0,0,0,0
ENSG00000254521.7,0,0,0,0,0,0,0
ENSG00000268839.1,0,0,0,0,0,0,0
ENSG00000269580.2,0,0,0,0,0,0,0
ENSG00000105492.16,0,0,0,0,0,0,0
ENSG00000268777.1,0,0,0,0,0,0,0
ENSG00000269130.1,0,0,0,0,0,0,0
ENSG00000268267.1,0,0,0,0,0,0,0
ENSG00000105497.8,229,262,132,295,333,340,315
ENSG00000269388.1,57,55,31,46,36,30,20
ENSG00000267808.1,0,1,0,1,0,0,2
ENSG00000105501.12,0,0,0,0,0,0,0
ENSG00000268500.5,0,0,0,0,0,0,0
ENSG00000244071.1,0,0,0,0,0,0,0
ENSG00000273837.1,0,0,0,0,0,0,0
ENSG00000254415.3,0,0,0,0,0,0,0
ENSG00000243469.1,0,0,0,0,0,0,0
ENSG00000269959.1,5,11,7,18,9,2,1
ENSG00000182310.14,154,201,105,259,122,220,217
ENSG00000207550.1,0,0,0,0,1,0,0
ENSG00000198972.3,0,0,0,0,0,0,0
ENSG00000208008.1,0,0,0,0,0,0,0
ENSG00000105509.11,0,0,0,0,1,0,0
ENSG00000171051.9,0,0,0,0,2,7,9
ENSG00000171049.9,1,7,0,0,0,1,1
ENSG00000286236.1,0,0,0,0,0,0,0
ENSG00000187474.5,0,0,0,0,0,0,1
ENSG00000161551.14,286,422,194,519,238,253,296
ENSG00000268316.1,0,0,1,1,1,0,0
ENSG00000269483.2,0,0,0,0,0,0,0
ENSG00000283236.1,24,43,24,38,23,12,17
ENSG00000268095.1,0,0,1,2,1,5,3
ENSG00000198093.11,173,199,96,198,156,228,193
ENSG00000283285.1,0,0,0,0,0,0,0
ENSG00000176024.18,163,167,58,154,160,182,183
ENSG00000269235.2,3,2,4,4,3,2,6
ENSG00000256683.7,228,262,125,245,90,121,138
ENSG00000197619.14,260,289,164,360,364,208,246
ENSG00000142556.19,286,265,153,357,354,353,449
ENSG00000256087.7,283,346,178,379,212,263,238
ENSG00000275055.1,15,15,7,19,15,11,13
ENSG00000260160.1,51,50,23,44,0,0,0
ENSG00000197608.11,495,714,263,652,0,2,1
ENSG00000270248.1,3,6,2,5,1,1,3
ENSG00000204611.7,349,390,181,401,365,561,564
ENSG00000267827.5,0,0,0,0,0,0,0
ENSG00000268458.1,0,0,0,0,0,0,0
ENSG00000243680.1,112,96,54,106,128,30,38
ENSG00000196267.12,184,199,109,229,164,155,180
ENSG00000267927.1,3,5,3,6,0,1,1
ENSG00000105568.18,5564,4928,2533,5083,5606,6015,6410
ENSG00000274380.1,0,1,0,0,0,0,0
ENSG00000268015.1,0,0,1,1,0,0,0
ENSG00000277562.1,0,0,0,0,0,0,0
ENSG00000207265.1,0,0,0,0,0,0,0
ENSG00000196214.11,525,606,303,607,479,593,630
ENSG00000208002.1,0,0,0,0,0,1,0
ENSG00000269102.1,0,0,0,0,0,0,0
ENSG00000198464.14,390,459,204,461,389,249,330
ENSG00000269535.1,0,0,0,0,0,0,0
ENSG00000167554.15,76,71,19,40,31,101,109
ENSG00000221923.9,238,291,8,8,10,47,46
ENSG00000269834.6,101,125,0,0,0,0,0
ENSG00000277977.1,2,4,0,1,0,0,0
ENSG00000167555.14,357,553,0,3,6,5,12
ENSG00000269776.1,0,0,0,0,0,0,0
ENSG00000198633.10,1,1,0,0,0,0,0
ENSG00000258405.11,0,0,0,0,0,0,0
ENSG00000288253.1,1,0,0,0,0,0,0
ENSG00000278543.1,0,0,0,0,0,0,0
ENSG00000269349.1,0,0,0,0,0,0,0
ENSG00000198482.14,76,123,37,108,87,141,137
ENSG00000167562.13,122,194,83,189,152,206,195
ENSG00000242255.1,0,0,0,0,0,0,0
ENSG00000268886.1,0,0,0,0,0,0,0
ENSG00000123870.10,46,68,27,95,52,58,52
ENSG00000167766.18,751,1057,463,1187,797,886,1184
ENSG00000268970.1,2,2,1,0,1,0,2
ENSG00000269825.1,32,87,25,80,68,64,65
ENSG00000213020.10,142,219,65,214,132,257,239
ENSG00000189190.10,120,106,64,148,118,226,247
ENSG00000198538.11,277,292,157,285,275,410,421
ENSG00000255875.2,2,1,0,0,1,0,0
ENSG00000204604.12,317,321,151,301,215,717,640
ENSG00000182986.14,555,741,363,926,595,1291,1306
ENSG00000283695.1,0,0,0,0,0,0,0
ENSG00000213793.5,79,121,53,111,77,212,271
ENSG00000269646.1,4,3,3,1,1,1,0
ENSG00000213801.4,10,15,5,20,14,26,42
ENSG00000221874.4,0,0,0,0,0,0,0
ENSG00000180257.14,112,114,50,159,115,294,292
ENSG00000269082.1,0,0,0,0,0,0,0
ENSG00000242779.7,10,12,15,40,13,185,205
ENSG00000268282.1,1,0,0,2,0,3,1
ENSG00000267943.1,0,0,0,0,0,0,0
ENSG00000269526.1,0,0,0,0,0,1,1
ENSG00000268964.3,0,0,0,0,0,3,2
ENSG00000170949.17,398,569,285,595,498,819,805
ENSG00000170954.11,72,75,79,169,58,186,219
ENSG00000197937.13,272,350,151,335,303,432,482
ENSG00000197497.11,49,81,22,69,16,76,80
ENSG00000268842.1,0,0,0,0,0,0,0
ENSG00000269001.2,113,134,90,172,39,97,123
ENSG00000267809.1,59,58,31,62,56,88,64
ENSG00000197928.10,376,383,112,151,466,156,148
ENSG00000269288.1,0,0,0,0,0,0,0
ENSG00000196131.6,0,0,0,0,0,0,0
ENSG00000228567.3,0,0,0,0,0,0,0
ENSG00000269758.1,0,0,0,0,0,0,0
ENSG00000189348.6,0,0,0,0,0,0,0
ENSG00000163098.6,0,0,0,0,0,0,0
ENSG00000269118.1,0,0,0,0,0,0,0
ENSG00000174677.4,0,0,0,0,0,0,0
