0,C25,C25 w/ testosterone,C24,C24 w/ testosterone,C31,C31 w/ testosterone,C32
ENSG00000101945.17,183,245,94,130,83,83,230
ENSG00000232828.1,2,0,0,1,0,3,2
ENSG00000206723.1,0,0,0,1,0,0,1
ENSG00000171433.12,0,0,0,0,0,0,0
ENSG00000233585.2,14,11,4,23,31,31,22
ENSG00000207367.1,0,0,0,0,0,1,0
ENSG00000102145.15,0,0,0,0,0,0,0
ENSG00000094631.21,1380,1625,1031,1406,1054,822,1821
ENSG00000187682.2,1,0,1,2,0,4,2
ENSG00000102109.9,130,167,49,120,205,199,871
ENSG00000102103.17,1008,1277,1400,2449,811,961,1211
ENSG00000126768.12,679,900,729,875,526,612,766
ENSG00000102100.16,1146,1574,1349,1133,1379,1471,1635
ENSG00000102096.9,127,141,90,95,78,105,142
ENSG00000068308.13,2000,2819,2234,2881,1558,1465,2285
ENSG00000279155.1,0,0,0,0,0,0,0
ENSG00000223309.1,0,0,0,0,0,0,0
ENSG00000102057.10,168,188,194,108,147,107,113
ENSG00000068400.13,1205,1506,1916,3503,1590,1347,1725
ENSG00000068323.17,3996,5398,5280,6453,5265,4811,5363
ENSG00000147144.13,152,232,152,162,270,207,261
ENSG00000243279.4,429,553,258,319,392,489,425
ENSG00000288053.1,0,0,0,0,0,0,0
ENSG00000196998.19,303,405,516,873,553,624,553
ENSG00000206936.1,0,0,0,0,0,0,0
ENSG00000068394.11,493,636,561,1004,458,419,493
ENSG00000265033.2,0,0,0,0,0,0,0
ENSG00000280116.2,3,0,0,0,0,1,0
ENSG00000269313.5,26,33,37,70,34,40,46
ENSG00000279422.1,2,4,0,1,2,0,1
ENSG00000102007.11,3223,4032,1727,1581,1763,1897,3390
ENSG00000012211.13,265,314,161,177,171,148,244
ENSG00000102003.11,12,17,52,91,21,10,15
ENSG00000237341.1,0,0,0,0,0,0,0
ENSG00000102001.13,1,0,0,0,0,0,0
ENSG00000230216.1,0,5,2,14,10,9,15
ENSG00000101997.13,298,372,364,728,347,341,485
ENSG00000049768.16,3,2,3,1,0,1,4
ENSG00000286181.1,1,3,0,0,0,0,3
ENSG00000049769.14,295,333,593,955,378,414,274
ENSG00000270012.1,19,26,24,11,36,30,21
ENSG00000286031.1,0,0,0,0,0,1,0
ENSG00000215274.5,0,0,0,4,3,7,0
ENSG00000224659.2,0,0,0,0,0,0,0
ENSG00000274274.1,0,0,0,0,0,0,0
ENSG00000275113.1,0,0,0,0,0,0,0
ENSG00000236737.1,0,0,0,0,0,0,0
ENSG00000237671.3,0,0,0,0,0,0,0
ENSG00000227488.2,0,0,0,0,0,0,0
ENSG00000236362.8,0,0,0,0,0,0,0
ENSG00000216649.3,0,0,0,0,0,0,0
ENSG00000215269.5,0,0,0,0,0,0,0
ENSG00000224902.5,0,0,0,0,0,0,0
ENSG00000189064.8,0,0,0,0,0,0,0
ENSG00000205777.18,0,0,0,0,0,0,0
ENSG00000213856.3,18,24,18,16,17,8,22
ENSG00000227391.1,1,0,0,0,0,0,0
ENSG00000068985.5,0,0,0,0,0,0,0
ENSG00000101951.17,0,0,0,0,0,0,0
ENSG00000234390.4,20,31,23,18,33,25,28
ENSG00000273820.2,152,249,289,287,210,158,238
ENSG00000220132.1,0,0,0,0,0,0,0
ENSG00000171365.17,1127,1479,3226,2255,1454,1089,2271
ENSG00000201341.1,0,0,0,0,0,0,0
ENSG00000207758.1,0,0,0,0,0,0,0
ENSG00000207768.3,0,0,0,0,0,0,0
ENSG00000207785.1,0,0,0,0,0,0,0
ENSG00000208015.1,0,0,0,0,0,0,0
ENSG00000211538.1,0,0,0,0,0,0,0
ENSG00000239057.2,0,0,0,0,0,0,0
ENSG00000207970.3,0,0,0,0,0,0,0
ENSG00000272080.1,0,0,0,0,0,0,0
ENSG00000181977.3,0,0,0,0,0,0,0
ENSG00000202495.1,0,0,0,0,0,0,0
ENSG00000147081.15,0,0,0,0,0,0,0
ENSG00000147082.18,15,11,24,18,12,14,26
ENSG00000274588.2,0,0,0,0,0,0,0
ENSG00000158352.15,1393,1838,566,415,203,144,454
ENSG00000222303.1,0,0,0,0,0,0,0
ENSG00000226881.5,0,0,0,0,0,0,0
ENSG00000130385.6,0,0,0,0,0,0,0
ENSG00000238190.1,0,0,0,0,0,0,0
ENSG00000227493.1,0,0,0,0,0,0,0
ENSG00000230926.1,0,0,0,0,0,0,0
ENSG00000230317.2,0,0,0,0,0,0,0
ENSG00000237926.1,0,0,0,0,0,0,0
ENSG00000229151.2,1,1,0,0,0,0,1
ENSG00000287767.1,0,0,0,0,0,0,0
ENSG00000122824.11,75,81,10,6,2,3,26
ENSG00000226530.2,6,2,1,0,0,0,9
ENSG00000187690.4,1,0,0,0,0,0,0
ENSG00000196368.5,341,393,129,91,110,77,229
ENSG00000234766.2,0,0,0,0,0,0,0
ENSG00000224109.3,1,1,0,0,0,0,0
ENSG00000283093.1,0,0,0,0,0,0,0
ENSG00000223591.5,0,0,0,0,0,0,0
ENSG00000189369.9,493,525,485,530,353,383,371
ENSG00000179222.18,17542,23192,12679,15328,15712,14666,17260
ENSG00000236576.1,1,2,0,2,1,0,3
ENSG00000252377.1,0,0,0,0,0,0,0
ENSG00000228827.1,0,0,0,0,0,0,0
ENSG00000232951.1,0,2,0,3,0,2,0
ENSG00000237528.1,0,0,0,0,0,0,0
ENSG00000232562.1,0,0,0,0,0,0,0
ENSG00000182776.4,0,0,0,0,0,0,0
ENSG00000279750.3,0,0,0,1,0,0,0
ENSG00000187243.16,11,16,2,8,14,4,15
ENSG00000221705.1,0,0,0,0,0,0,0
ENSG00000154545.16,6,21,4,5,13,6,11
ENSG00000221475.1,0,0,0,0,0,0,0
ENSG00000287215.1,0,0,0,0,0,0,0
ENSG00000179028.4,0,0,0,0,0,0,0
ENSG00000276474.1,0,0,0,0,0,0,0
ENSG00000275335.1,0,0,0,0,0,0,0
ENSG00000155622.7,0,0,0,0,0,0,0
ENSG00000225957.1,0,0,0,0,0,0,0
ENSG00000276897.1,0,0,0,0,0,0,0
ENSG00000224556.2,0,0,0,0,0,0,0
ENSG00000250084.1,0,0,0,0,0,0,0
ENSG00000278358.1,0,0,0,0,0,0,0
ENSG00000278160.1,0,0,0,0,0,0,0
ENSG00000275643.1,0,0,0,0,0,0,0
ENSG00000204379.11,0,0,0,0,0,0,0
ENSG00000223395.2,0,0,0,0,0,0,0
ENSG00000204382.11,0,0,0,0,0,0,0
ENSG00000277289.1,0,0,0,0,0,0,0
ENSG00000227058.1,0,0,0,0,0,0,0
ENSG00000231593.1,0,0,0,0,0,0,0
ENSG00000228771.1,0,0,0,0,0,0,0
ENSG00000185319.5,0,0,0,0,0,0,0
ENSG00000197185.7,0,0,0,0,0,0,0
ENSG00000234792.1,0,0,1,0,0,0,0
ENSG00000157965.12,0,0,0,0,0,0,0
ENSG00000187754.9,0,0,0,0,0,0,0
ENSG00000228354.1,0,0,0,0,0,0,0
ENSG00000222608.1,0,0,0,0,0,0,0
ENSG00000225508.1,0,0,0,0,0,0,0
ENSG00000237275.1,0,0,0,0,0,0,0
ENSG00000241476.8,0,0,0,0,0,0,0
ENSG00000223958.1,0,0,0,0,0,0,0
ENSG00000225397.1,0,0,0,0,0,0,0
ENSG00000229826.2,0,0,0,0,0,0,0
ENSG00000268447.6,0,0,0,0,0,0,0
ENSG00000269281.2,0,0,0,0,0,0,0
ENSG00000226867.1,0,0,0,0,0,0,0
ENSG00000204363.5,0,0,0,0,0,0,0
ENSG00000229885.1,0,0,0,0,0,0,0
ENSG00000171405.12,0,0,0,0,0,0,0
ENSG00000196395.7,0,0,0,0,0,0,0
ENSG00000224781.1,8,10,13,11,15,6,12
ENSG00000171402.15,0,0,0,0,0,0,0
ENSG00000179304.16,0,3,2,2,0,0,1
ENSG00000286118.1,1,4,12,10,18,13,23
ENSG00000268350.7,16,17,13,11,7,11,14
ENSG00000184194.6,544,692,269,279,396,324,662
ENSG00000270497.1,0,0,0,0,0,0,0
ENSG00000184205.14,1289,1519,894,1374,915,847,1598
ENSG00000234019.1,0,0,0,0,0,0,0
ENSG00000232593.7,234,272,340,172,371,368,364
ENSG00000235224.1,0,0,0,0,0,0,0
ENSG00000231340.1,1,0,0,0,0,1,1
ENSG00000227329.2,0,0,0,0,0,0,0
ENSG00000126012.12,3088,3919,3468,4590,2351,1778,5291
ENSG00000276575.1,0,0,0,0,0,0,0
ENSG00000277474.1,0,0,0,0,0,0,0
ENSG00000235262.1,0,0,0,1,2,1,1
ENSG00000124313.17,499,679,751,917,706,533,651
ENSG00000226299.2,0,0,0,0,0,0,0
ENSG00000207408.1,0,0,1,0,0,0,0
ENSG00000236571.1,0,0,0,0,0,0,0
ENSG00000234413.1,0,0,0,0,0,0,0
ENSG00000072501.19,2723,3340,4122,5003,2096,1502,3431
ENSG00000278204.1,0,0,0,0,0,0,0
ENSG00000158423.17,12,9,13,28,25,27,15
ENSG00000072506.13,929,1303,658,1302,610,694,835
ENSG00000233250.1,2,5,2,0,3,4,2
ENSG00000235416.1,0,0,0,0,0,0,0
ENSG00000199422.1,0,0,0,0,0,0,0
ENSG00000086758.16,12478,16365,10999,11393,6171,4038,8340
ENSG00000271886.1,2,2,5,0,0,0,0
ENSG00000208012.1,0,0,0,0,0,0,0
ENSG00000224735.1,0,0,0,0,0,0,0
ENSG00000226110.2,0,0,0,0,0,0,0
ENSG00000229037.2,1,0,0,0,1,0,0
ENSG00000235916.1,0,1,1,1,4,0,1
ENSG00000201618.1,0,0,0,0,0,0,0
ENSG00000172943.20,779,978,900,895,604,491,784
ENSG00000184083.12,531,625,659,535,442,391,486
ENSG00000224949.2,0,0,0,0,0,0,0
ENSG00000196632.10,207,275,131,65,135,122,168
ENSG00000234566.1,0,0,0,0,0,0,0
ENSG00000207104.1,0,0,0,0,0,0,0
ENSG00000158526.8,895,1136,1292,2163,1056,1196,1188
ENSG00000102302.8,2331,3134,2497,2436,1812,1525,2279
ENSG00000130119.17,1198,1683,1124,1387,747,703,942
ENSG00000215197.4,0,0,0,0,0,0,0
ENSG00000102313.9,0,0,3,1,4,1,4
ENSG00000102316.17,13481,18497,12465,17491,13456,13638,13286
ENSG00000221716.1,13,14,13,3,12,9,6
ENSG00000275387.1,0,0,0,0,0,0,0
ENSG00000067445.21,1601,2096,1583,1900,2158,1669,2049
ENSG00000221750.1,0,0,0,0,0,0,0
ENSG00000158571.11,5,4,0,2,2,3,6
ENSG00000169188.5,565,736,461,586,482,469,464
ENSG00000158578.21,0,0,0,0,0,0,0
ENSG00000278283.1,0,0,0,0,0,0,0
ENSG00000234466.1,0,0,0,0,0,1,1
ENSG00000238269.9,0,1,0,0,0,1,0
ENSG00000234068.7,0,0,0,0,0,1,0
ENSG00000278319.1,0,0,0,0,0,0,0
ENSG00000276929.1,0,0,0,0,0,0,0
ENSG00000182518.13,227,307,256,217,223,278,248
ENSG00000186678.7,0,0,0,0,0,0,0
ENSG00000229760.1,0,0,0,0,0,0,0
ENSG00000231947.1,0,0,0,0,0,0,0
ENSG00000238047.1,0,0,0,0,0,0,0
ENSG00000256045.3,3,0,0,4,1,2,0
ENSG00000158639.12,0,0,0,0,0,0,0
ENSG00000204279.7,0,0,0,0,0,0,0
ENSG00000232765.6,0,0,0,0,0,0,0
ENSG00000283334.1,0,0,0,0,0,0,0
ENSG00000266328.3,0,0,0,0,0,0,0
ENSG00000187601.5,805,1009,528,593,594,700,1325
ENSG00000247746.4,108,173,116,76,156,142,190
ENSG00000277516.1,0,0,0,0,0,0,0
ENSG00000200635.1,0,0,0,0,0,0,0
ENSG00000235136.1,0,0,0,0,0,0,0
ENSG00000189299.7,0,0,0,0,0,0,0
ENSG00000229594.1,0,0,0,0,0,0,0
ENSG00000169164.7,0,0,0,0,0,0,0
ENSG00000083750.13,469,542,990,922,813,931,785
ENSG00000227486.2,1,5,0,1,0,0,3
ENSG00000214745.2,0,0,0,0,0,0,0
ENSG00000102349.18,28,66,6,4,0,0,34
ENSG00000234135.2,0,0,0,0,0,0,0
ENSG00000188021.9,2748,3752,2210,1295,2225,2170,2376
ENSG00000230105.1,0,0,1,0,0,0,0
ENSG00000204272.13,776,1005,1194,957,753,919,805
ENSG00000237748.1,9,11,10,20,17,10,18
ENSG00000204271.13,437,559,474,304,416,357,515
ENSG00000224799.1,0,0,0,0,0,0,0
ENSG00000237708.1,0,0,0,0,0,1,1
ENSG00000186787.8,90,98,80,73,85,122,98
ENSG00000226310.1,3,7,8,1,6,4,18
ENSG00000147059.8,28,36,53,30,60,49,38
ENSG00000286977.1,8,13,20,8,20,20,25
ENSG00000231765.1,0,0,0,0,0,0,0
ENSG00000165591.6,4,8,13,5,6,7,5
ENSG00000231831.1,2,7,8,6,6,4,4
ENSG00000198455.4,357,479,389,246,320,281,451
ENSG00000215174.2,0,1,0,0,0,0,0
ENSG00000227427.1,0,0,1,0,0,0,0
ENSG00000198205.6,87,140,135,121,90,78,110
ENSG00000228004.1,0,0,0,0,0,0,0
ENSG00000235124.1,0,0,0,0,0,0,0
ENSG00000236852.1,8,12,11,17,8,17,17
ENSG00000235170.1,0,0,0,0,0,0,0
ENSG00000228182.1,0,0,0,0,0,0,0
ENSG00000234570.1,0,0,0,0,0,0,0
ENSG00000277499.1,0,0,0,0,0,0,0
ENSG00000235437.8,455,555,622,347,688,576,735
ENSG00000230823.3,3,3,3,4,2,2,4
ENSG00000186767.7,460,552,344,103,213,183,304
ENSG00000233661.1,0,0,0,0,0,0,0
ENSG00000131089.17,797,1024,562,459,446,396,734
ENSG00000231729.1,0,0,0,0,0,0,0
ENSG00000236813.1,0,0,0,1,1,0,0
ENSG00000222532.1,0,0,0,0,0,0,0
ENSG00000232794.1,5,0,0,2,8,3,6
ENSG00000226010.1,0,0,1,0,0,0,1
ENSG00000184675.11,408,477,756,595,386,219,585
ENSG00000287370.1,0,0,0,1,0,0,0
ENSG00000244006.3,0,0,0,0,0,0,0
ENSG00000198881.10,0,0,1,0,1,0,10
ENSG00000102043.16,6,8,2,2,0,6,15
ENSG00000213754.2,0,1,0,0,0,0,3
ENSG00000283349.3,0,0,0,0,0,0,0
ENSG00000230889.2,1,1,1,2,1,0,1
ENSG00000227261.1,0,0,0,0,0,0,0
ENSG00000226502.2,0,0,0,0,0,0,0
ENSG00000225814.1,0,0,0,0,0,0,1
ENSG00000236982.1,0,0,0,0,0,1,0
ENSG00000126970.16,257,385,201,168,209,202,303
ENSG00000237971.1,0,0,0,0,0,0,0
ENSG00000225569.1,0,0,0,0,0,0,0
ENSG00000231857.1,0,0,1,0,0,0,0
ENSG00000237963.1,0,0,0,0,0,0,0
ENSG00000102053.12,30,54,34,12,1,3,46
ENSG00000228158.2,1,3,13,26,9,1,13
ENSG00000227534.1,0,0,0,0,0,0,0
ENSG00000001497.17,928,1229,809,1197,619,491,789
ENSG00000227942.1,0,1,0,3,2,0,1
ENSG00000147065.17,24158,31305,18962,21322,11012,8752,16005
ENSG00000231809.4,0,0,0,0,0,0,0
ENSG00000276689.1,0,0,0,0,0,0,0
ENSG00000233833.1,0,0,0,0,1,0,0
ENSG00000230039.1,0,2,0,1,0,0,0
ENSG00000237311.3,0,0,0,0,0,0,0
ENSG00000217835.3,5,4,6,9,0,0,3
ENSG00000274536.7,0,0,0,0,0,0,0
ENSG00000284567.1,0,0,0,0,0,0,0
ENSG00000155659.15,0,0,0,0,0,0,0
ENSG00000215168.2,0,0,0,0,0,0,0
ENSG00000237294.1,0,0,0,0,0,0,0
ENSG00000089472.16,133,205,42,42,8,4,134
ENSG00000231356.1,0,0,0,0,0,0,0
ENSG00000226820.2,0,0,0,0,0,0,0
ENSG00000235892.1,0,0,0,0,0,0,0
ENSG00000131080.15,842,1143,1203,638,875,793,393
ENSG00000222667.1,0,0,0,0,0,0,0
ENSG00000226280.2,0,0,0,0,0,0,0
ENSG00000233710.1,0,0,0,0,0,0,0
ENSG00000169083.18,186,267,607,490,168,93,390
ENSG00000234201.1,0,0,0,0,0,0,0
ENSG00000260118.1,0,2,4,3,4,8,4
ENSG00000079482.13,468,585,990,880,946,650,559
ENSG00000228328.2,7,1,0,4,3,6,1
ENSG00000252145.1,0,0,0,0,0,0,0
ENSG00000228125.2,0,0,0,0,0,0,1
ENSG00000206646.1,0,0,0,0,0,0,0
ENSG00000225925.1,0,0,0,0,0,0,0
ENSG00000181704.12,1428,1865,1810,869,1374,1194,1262
ENSG00000206747.1,0,0,0,0,0,0,0
ENSG00000236735.3,6,10,15,66,13,16,26
ENSG00000234463.1,0,0,0,0,0,0,0
ENSG00000130052.13,501,453,95,84,94,97,172
ENSG00000232267.1,0,0,0,1,0,0,0
ENSG00000213740.2,65,82,81,102,56,64,82
ENSG00000090776.6,732,874,1275,1217,958,760,590
ENSG00000181191.11,1318,1946,1271,1618,955,859,1020
ENSG00000172186.7,2,1,0,0,1,2,0
ENSG00000215162.2,0,0,0,0,0,0,0
ENSG00000231706.2,0,0,0,0,0,0,0
ENSG00000130054.5,2,0,2,0,0,0,0
ENSG00000228160.2,0,0,0,0,0,0,0
ENSG00000158813.18,8,10,3,2,0,0,9
ENSG00000285776.1,0,0,0,0,0,0,0
ENSG00000212434.2,0,0,0,0,0,0,0
ENSG00000233229.1,6,8,0,3,1,2,7
ENSG00000211991.4,0,0,0,0,0,0,0
ENSG00000286077.1,0,0,0,0,0,0,0
ENSG00000147160.9,0,0,0,0,0,0,0
ENSG00000189401.3,0,0,0,0,0,0,0
ENSG00000226579.1,0,0,0,0,0,0,0
ENSG00000235382.1,0,0,0,0,0,0,0
ENSG00000089289.16,1088,1368,2060,2587,1810,1772,1704
ENSG00000220925.2,0,0,0,2,0,1,0
ENSG00000203588.3,0,0,0,0,0,0,0
ENSG00000184210.6,0,0,0,0,0,0,0
ENSG00000242657.3,0,0,0,0,0,0,0
ENSG00000204195.4,0,0,0,0,0,0,0
ENSG00000200473.1,0,0,0,0,0,0,0
ENSG00000186912.6,1,1,0,3,1,0,2
ENSG00000120500.18,0,0,0,0,0,0,0
ENSG00000147127.8,0,0,0,0,0,0,0
ENSG00000120509.10,941,1394,832,744,864,1026,860
ENSG00000090889.12,725,846,115,120,83,69,583
ENSG00000231053.1,0,0,0,0,0,0,0
ENSG00000201377.1,0,0,0,0,0,0,0
ENSG00000130055.14,0,0,0,1,3,0,2
ENSG00000284391.1,3,1,2,4,1,0,0
ENSG00000082458.12,625,778,803,1254,418,358,561
ENSG00000200431.1,0,0,0,0,0,0,0
ENSG00000231651.1,1,0,0,0,0,0,0
ENSG00000120498.13,2,2,5,2,0,0,1
ENSG00000230187.1,0,0,0,0,0,0,0
ENSG00000277492.1,0,0,0,0,0,0,0
ENSG00000280704.1,0,0,0,0,0,0,0
ENSG00000213747.2,0,0,0,0,0,0,0
ENSG00000165349.12,0,2,1,0,0,0,2
ENSG00000230629.2,66,106,192,266,165,211,255
ENSG00000229324.1,0,0,0,0,0,0,0
ENSG00000212605.1,0,0,0,0,0,0,0
ENSG00000227536.1,9,3,10,6,2,1,6
ENSG00000147164.12,1246,1692,1874,1965,1298,1303,1483
ENSG00000184481.17,164,232,419,490,281,201,240
ENSG00000204165.6,0,0,0,0,0,0,0
ENSG00000285171.1,0,0,0,0,0,0,0
ENSG00000147168.13,0,0,0,0,0,1,0
ENSG00000184634.16,1061,1467,1436,1295,1047,534,1305
ENSG00000196338.13,17,17,14,13,5,1,15
ENSG00000228427.3,0,0,0,0,0,0,0
ENSG00000169562.13,0,0,0,0,1,0,0
ENSG00000147130.14,1265,1574,1261,1102,1703,1182,1526
ENSG00000147140.16,8743,11099,9662,9374,7900,7589,9529
ENSG00000147166.11,6,11,4,3,3,4,4
ENSG00000224208.1,7,5,3,1,3,5,3
ENSG00000213706.2,1,1,0,0,0,0,0
ENSG00000147133.16,1222,1581,1560,1454,1109,795,1206
ENSG00000275975.1,0,0,0,0,0,0,0
ENSG00000229601.1,0,0,0,0,0,0,0
ENSG00000213018.2,1,2,3,0,5,2,3
ENSG00000199751.1,0,0,0,0,0,0,0
ENSG00000243468.5,3,1,0,0,0,0,0
ENSG00000215120.2,4,0,0,0,0,0,0
ENSG00000147162.14,6011,7122,8103,4815,5394,4156,6751
ENSG00000147174.11,86,84,95,101,46,53,65
ENSG00000186810.8,0,0,0,0,0,0,0
ENSG00000237265.6,0,0,0,0,3,2,0
ENSG00000283599.2,1,2,0,1,4,1,1
ENSG00000230934.1,0,0,0,0,0,0,0
ENSG00000281852.1,0,0,0,0,0,0,0
ENSG00000215115.6,0,0,0,0,0,0,0
ENSG00000226870.2,0,0,0,0,0,0,0
ENSG00000237182.1,0,0,0,0,0,0,0
ENSG00000237717.1,0,0,0,0,0,0,0
ENSG00000234442.4,0,0,0,0,0,0,0
ENSG00000215113.6,0,0,0,0,0,0,0
ENSG00000224617.1,0,0,0,0,0,0,0
ENSG00000229030.1,0,0,0,0,0,0,0
ENSG00000283178.1,14,18,1,2,18,25,0
ENSG00000204131.9,680,829,1238,717,600,403,253
ENSG00000201392.1,0,0,0,0,0,0,0
ENSG00000196933.5,0,0,1,1,1,0,2
ENSG00000242732.4,529,661,1649,2270,950,769,1008
ENSG00000225471.5,0,0,0,0,0,0,0
ENSG00000102309.15,438,544,408,414,337,423,379
ENSG00000239577.3,0,1,0,1,1,0,0
ENSG00000186871.7,180,192,37,20,27,25,134
ENSG00000198034.11,29499,39077,58632,71683,18998,22062,45631
ENSG00000238926.1,0,0,0,0,0,0,0
ENSG00000125931.11,0,5,2,7,26,21,3
ENSG00000285547.1,0,0,0,0,0,0,0
ENSG00000147099.21,228,289,236,301,270,305,261
ENSG00000222810.1,0,1,0,0,0,0,0
ENSG00000067177.15,660,1002,850,890,603,557,763
ENSG00000225858.1,0,0,0,0,0,0,0
ENSG00000231944.1,0,0,0,0,0,0,0
ENSG00000273788.1,0,0,0,0,0,0,0
ENSG00000213698.2,2,1,0,0,1,2,0
ENSG00000201271.1,0,0,0,0,0,0,0
ENSG00000184911.14,0,0,0,0,1,0,1
ENSG00000269911.1,0,0,0,0,0,0,0
ENSG00000268994.3,0,0,0,0,0,0,0
ENSG00000225396.5,0,0,0,0,0,0,0
ENSG00000269502.5,0,0,0,0,0,0,0
ENSG00000283594.1,0,0,0,0,0,0,0
ENSG00000275520.2,0,0,0,0,0,0,0
ENSG00000226725.2,0,0,0,0,0,0,0
ENSG00000184388.6,0,1,0,0,0,0,0
ENSG00000186288.5,0,0,0,0,0,0,0
ENSG00000231963.1,0,0,0,0,0,0,0
ENSG00000204118.2,0,0,0,0,0,0,1
ENSG00000186462.9,22,29,4,6,11,11,50
ENSG00000230311.2,22,23,12,32,16,20,16
ENSG00000237014.1,0,0,0,0,0,0,0
ENSG00000225664.3,0,0,0,0,0,0,0
ENSG00000207486.1,0,0,0,0,0,0,0
ENSG00000131264.3,0,0,0,0,0,0,0
ENSG00000233162.1,0,0,0,0,0,0,0
ENSG00000269904.2,1,8,7,3,0,1,0
ENSG00000237475.2,0,0,0,0,0,0,0
ENSG00000204116.11,486,657,1138,411,610,559,555
ENSG00000230146.1,3,4,8,17,5,5,6
ENSG00000270641.1,0,0,0,2,0,0,0
ENSG00000229807.12,0,0,0,1,0,0,0
ENSG00000274655.1,0,0,0,0,0,0,0
ENSG00000277577.1,0,0,0,0,0,0,0
ENSG00000278039.1,0,0,0,0,0,0,0
ENSG00000182707.4,0,0,0,0,0,0,0
ENSG00000230590.11,1287,1424,1712,985,1288,1168,2782
ENSG00000225470.8,1013,1343,1462,915,1011,956,1044
ENSG00000274430.1,0,0,0,0,0,0,0
ENSG00000276784.1,0,0,0,0,0,0,0
ENSG00000228906.1,17,14,16,8,18,10,9
ENSG00000271199.1,0,0,0,0,0,0,0
ENSG00000233984.1,0,0,1,0,0,0,0
ENSG00000203397.2,0,0,0,0,0,0,0
ENSG00000234969.1,2,4,7,2,2,1,1
ENSG00000223650.1,0,1,0,0,0,2,0
ENSG00000232928.2,0,0,0,0,0,1,0
ENSG00000280375.1,0,0,4,0,0,1,0
ENSG00000230986.1,0,0,0,1,0,0,0
ENSG00000224430.2,0,2,1,3,1,0,1
ENSG00000231549.1,4,6,2,4,7,12,6
ENSG00000204113.6,0,0,0,0,0,0,0
ENSG00000228492.2,0,0,0,0,0,0,0
ENSG00000271533.1,210,217,231,72,215,150,425
ENSG00000202566.4,0,0,0,0,0,0,0
ENSG00000212027.3,0,0,0,0,0,0,0
ENSG00000283534.1,0,0,0,0,0,0,0
ENSG00000265727.2,2,8,4,1,4,3,3
ENSG00000278421.1,0,0,0,0,0,0,0
ENSG00000273974.1,0,0,0,0,0,0,0
ENSG00000275254.1,0,0,0,0,0,0,0
ENSG00000275625.1,0,0,0,0,0,0,0
ENSG00000207820.1,0,0,0,0,0,0,0
ENSG00000199168.3,0,0,0,1,0,0,0
ENSG00000277922.1,0,0,0,0,0,0,0
ENSG00000187969.6,0,0,0,0,0,0,0
ENSG00000226515.1,0,0,0,0,0,0,0
ENSG00000213269.2,0,0,2,5,1,0,0
ENSG00000239745.3,0,0,0,0,0,0,0
ENSG00000230665.3,1,2,2,1,1,2,4
ENSG00000213695.3,0,0,0,0,0,1,0
ENSG00000147100.11,932,1149,1177,1043,887,716,1915
ENSG00000231206.2,0,0,0,0,0,0,0
ENSG00000131263.13,3405,4308,2877,1459,2090,1701,2453
ENSG00000230673.3,0,0,0,0,0,0,0
ENSG00000199885.1,0,0,0,0,0,0,0
ENSG00000050030.16,1,0,1,1,2,2,38
ENSG00000271589.1,0,0,0,0,0,0,0
ENSG00000131269.19,445,551,542,414,442,392,470
ENSG00000094841.14,419,536,264,186,269,255,252
ENSG00000229661.1,0,0,0,0,0,0,1
ENSG00000199601.1,0,0,0,0,0,0,0
ENSG00000232186.1,0,0,0,0,0,0,0
ENSG00000102383.14,4,12,0,1,0,0,45
ENSG00000233254.1,10,10,8,30,4,4,9
ENSG00000237089.2,0,0,0,0,0,0,0
ENSG00000224775.2,1,1,2,0,0,0,0
ENSG00000215105.4,288,377,344,196,171,70,209
ENSG00000186675.7,0,0,0,0,0,0,0
ENSG00000233063.2,1,0,0,0,0,0,0
ENSG00000226753.1,0,0,0,0,0,0,1
ENSG00000226854.1,0,0,0,0,0,0,0
ENSG00000232332.1,1,2,2,0,2,2,3
ENSG00000102390.11,713,864,812,1178,777,867,727
ENSG00000237252.1,0,1,0,0,0,0,2
ENSG00000201826.1,0,0,0,0,0,0,0
ENSG00000274398.1,0,0,0,0,0,0,0
ENSG00000213684.4,4,4,1,8,8,6,12
ENSG00000198934.5,78,65,80,93,77,64,147
ENSG00000223259.1,0,0,0,0,0,0,0
ENSG00000235447.2,0,0,0,0,1,2,0
ENSG00000280870.3,1,0,0,0,3,2,0
ENSG00000283242.1,0,0,0,0,0,0,0
ENSG00000207995.1,0,0,0,0,0,0,0
ENSG00000201447.1,0,0,0,0,0,0,0
ENSG00000234404.2,0,0,0,0,0,0,0
ENSG00000196468.8,0,0,0,2,5,6,4
ENSG00000085224.23,4332,5475,3848,2615,2511,1782,2401
ENSG00000237106.2,0,0,0,0,0,0,0
ENSG00000102158.20,3609,4489,4146,2539,2205,2256,3963
ENSG00000200906.1,0,0,0,0,0,0,0
ENSG00000263410.2,0,0,0,0,0,0,0
ENSG00000131174.7,1698,2382,1384,1035,1749,2257,1468
ENSG00000165240.20,895,1085,1170,538,588,468,698
ENSG00000102144.15,8699,11226,4120,4165,4876,5172,4408
ENSG00000248503.2,12,10,10,3,10,4,7
ENSG00000226784.3,72,76,49,24,37,25,30
ENSG00000187325.5,500,663,487,183,310,334,482
ENSG00000223592.2,0,0,0,0,0,0,0
ENSG00000173198.6,0,0,9,4,1,0,5
ENSG00000224755.1,0,0,0,0,0,0,0
ENSG00000235061.3,0,0,0,0,0,0,0
ENSG00000179300.4,2,11,0,0,0,0,0
